Horodatage,Heure,Température extérieure (°C),Statut ouverture,Fréquentation prévue,Consommation EC prédite (kWh),Consommation EC optimisée (kWh),Consigne de température (°C),État CTA,Économie réalisée (kWh),Recommandations opérationnelles
2026-05-11 06:00:00,6,12.05,1,0,8.909826046980855,0.0,24.0,OFF,8.91,Saison estivale : Chauffage EC OFF
2026-05-11 07:00:00,7,12.3,1,0,14.492345679012349,0.0,24.0,OFF,14.49,Saison estivale : Chauffage EC OFF
2026-05-11 08:00:00,8,12.35,1,0,17.0125,0.0,24.0,OFF,17.01,Saison estivale : Chauffage EC OFF
2026-05-11 09:00:00,9,13.15,1,0,36.87953869047619,0.0,24.0,OFF,36.88,Saison estivale : Chauffage EC OFF
2026-05-11 10:00:00,10,13.95,1,55,27.74421586152929,0.0,24.0,OFF,27.74,Saison estivale : Chauffage EC OFF
2026-05-11 11:00:00,11,13.8,1,102,28.26084289949961,0.0,24.0,OFF,28.26,Saison estivale : Chauffage EC OFF
2026-05-11 12:00:00,12,12.6,1,82,23.59348725348725,0.0,24.0,OFF,23.59,Saison estivale : Chauffage EC OFF
2026-05-11 13:00:00,13,13.1,1,22,14.850844155844156,0.0,24.0,OFF,14.85,Saison estivale : Chauffage EC OFF
2026-05-11 14:00:00,14,12.8,1,68,19.401240158477,0.0,24.0,OFF,19.4,Saison estivale : Chauffage EC OFF
2026-05-11 15:00:00,15,13.2,1,55,18.29315789473684,0.0,24.0,OFF,18.29,Saison estivale : Chauffage EC OFF
2026-05-11 16:00:00,16,13.85,1,52,16.353571428571428,0.0,24.0,OFF,16.35,Saison estivale : Chauffage EC OFF
2026-05-11 17:00:00,17,13.55,1,38,17.140623829149494,0.0,24.0,OFF,17.14,Saison estivale : Chauffage EC OFF
2026-05-11 18:00:00,18,13.65,1,20,12.126428571428573,0.0,24.0,OFF,12.13,Saison estivale : Chauffage EC OFF
2026-05-11 19:00:00,19,12.9,1,13,7.53032006245121,0.0,24.0,OFF,7.53,Saison estivale : Chauffage EC OFF
2026-05-11 20:00:00,20,12.5,1,4,2.583820346320346,0.0,24.0,OFF,2.58,Saison estivale : Chauffage EC OFF
2026-05-11 21:00:00,21,12.3,1,0,0.579047619047619,0.0,24.0,OFF,0.58,Saison estivale : Chauffage EC OFF
2026-05-11 22:00:00,22,12.0,1,0,0.54,0.0,24.0,OFF,0.54,Saison estivale : Chauffage EC OFF
2026-05-11 23:00:00,23,10.95,1,0,12.032168737446703,0.0,24.0,OFF,12.03,Saison estivale : Chauffage EC OFF
2026-05-12 00:00:00,0,10.4,1,0,14.31,0.0,24.0,OFF,14.31,Saison estivale : Chauffage EC OFF
2026-05-12 01:00:00,1,10.05,1,0,11.71,0.0,24.0,OFF,11.71,Saison estivale : Chauffage EC OFF
2026-05-12 02:00:00,2,9.95,1,0,11.2225,0.0,24.0,OFF,11.22,Saison estivale : Chauffage EC OFF
2026-05-12 03:00:00,3,9.0,1,0,2.12,0.0,24.0,OFF,2.12,Saison estivale : Chauffage EC OFF
2026-05-12 04:00:00,4,8.2,1,0,1.3,0.0,24.0,OFF,1.3,Saison estivale : Chauffage EC OFF
2026-05-12 05:00:00,5,7.55,1,0,0.71,0.0,24.0,OFF,0.71,Saison estivale : Chauffage EC OFF
2026-05-12 06:00:00,6,7.05,1,0,7.45,0.0,24.0,OFF,7.45,Saison estivale : Chauffage EC OFF
2026-05-12 07:00:00,7,6.25,1,0,4.789885057471264,0.0,24.0,OFF,4.79,Saison estivale : Chauffage EC OFF
2026-05-12 08:00:00,8,8.8,1,0,17.058850574712643,0.0,24.0,OFF,17.06,Saison estivale : Chauffage EC OFF
2026-05-12 09:00:00,9,10.55,1,0,23.0,0.0,24.0,OFF,23.0,Saison estivale : Chauffage EC OFF
2026-05-12 10:00:00,10,12.15,1,45,22.287298850574714,0.0,24.0,OFF,22.29,Saison estivale : Chauffage EC OFF
2026-05-12 11:00:00,11,13.65,1,105,28.009720853858784,0.0,24.0,OFF,28.01,Saison estivale : Chauffage EC OFF
2026-05-12 12:00:00,12,14.25,1,105,26.39543513957307,0.0,24.0,OFF,26.4,Saison estivale : Chauffage EC OFF
2026-05-12 13:00:00,13,14.9,1,60,10.171863711001643,0.0,24.0,OFF,10.17,Saison estivale : Chauffage EC OFF
2026-05-12 14:00:00,14,15.8,1,60,5.537577996715927,0.0,24.0,OFF,5.54,Saison estivale : Chauffage EC OFF
2026-05-12 15:00:00,15,15.45,1,49,8.813214285714286,0.0,24.0,OFF,8.81,Saison estivale : Chauffage EC OFF
2026-05-12 16:00:00,16,16.15,1,62,9.260714285714286,0.0,24.0,OFF,9.26,Saison estivale : Chauffage EC OFF
2026-05-12 17:00:00,17,16.35,1,40,9.270714285714286,0.0,24.0,OFF,9.27,Saison estivale : Chauffage EC OFF
2026-05-12 18:00:00,18,15.6,1,40,5.280357142857143,0.0,24.0,OFF,5.28,Saison estivale : Chauffage EC OFF
2026-05-12 19:00:00,19,15.4,1,10,1.5919827586206896,0.0,24.0,OFF,1.59,Saison estivale : Chauffage EC OFF
2026-05-12 20:00:00,20,15.0,1,2,0.615632183908046,0.0,24.0,OFF,0.62,Saison estivale : Chauffage EC OFF
2026-05-12 21:00:00,21,14.35,1,0,0.6053160919540229,0.0,24.0,OFF,0.61,Saison estivale : Chauffage EC OFF
2026-05-12 22:00:00,22,13.55,1,0,1.9291666666666671,0.0,24.0,OFF,1.93,Saison estivale : Chauffage EC OFF
2026-05-12 23:00:00,23,12.7,1,0,8.259166666666665,0.0,24.0,OFF,8.26,Saison estivale : Chauffage EC OFF
2026-05-13 00:00:00,0,12.25,1,0,12.705357142857142,0.0,24.0,OFF,12.71,Saison estivale : Chauffage EC OFF
2026-05-13 01:00:00,1,12.0,1,0,11.755357142857145,0.0,24.0,OFF,11.76,Saison estivale : Chauffage EC OFF
2026-05-13 02:00:00,2,10.45,1,0,12.355,0.0,24.0,OFF,12.36,Saison estivale : Chauffage EC OFF
2026-05-13 03:00:00,3,9.15,1,0,2.5641666666666665,0.0,24.0,OFF,2.56,Saison estivale : Chauffage EC OFF
2026-05-13 04:00:00,4,8.9,1,0,2.635,0.0,24.0,OFF,2.64,Saison estivale : Chauffage EC OFF
2026-05-13 05:00:00,5,9.75,1,0,2.815,0.0,24.0,OFF,2.82,Saison estivale : Chauffage EC OFF
2026-05-13 06:00:00,6,8.45,1,0,6.825,0.0,24.0,OFF,6.82,Saison estivale : Chauffage EC OFF
2026-05-13 07:00:00,7,9.95,1,0,5.398850574712644,0.0,24.0,OFF,5.4,Saison estivale : Chauffage EC OFF
2026-05-13 08:00:00,8,11.3,1,0,12.752298850574714,0.0,24.0,OFF,12.75,Saison estivale : Chauffage EC OFF
2026-05-13 09:00:00,9,11.5,1,0,21.151822660098524,0.0,24.0,OFF,21.15,Saison estivale : Chauffage EC OFF
2026-05-13 10:00:00,10,11.95,1,62,19.770513136289,0.0,24.0,OFF,19.77,Saison estivale : Chauffage EC OFF
2026-05-13 11:00:00,11,12.7,1,92,22.944876847290644,0.0,24.0,OFF,22.94,Saison estivale : Chauffage EC OFF
2026-05-13 12:00:00,12,14.3,1,75,21.361584564860426,0.0,24.0,OFF,21.36,Saison estivale : Chauffage EC OFF
2026-05-13 13:00:00,13,15.7,1,67,11.6190065681445,0.0,24.0,OFF,11.62,Saison estivale : Chauffage EC OFF
2026-05-13 14:00:00,14,16.5,1,52,8.7640065681445,0.0,24.0,OFF,8.76,Saison estivale : Chauffage EC OFF
2026-05-13 15:00:00,15,16.2,1,50,7.4275,0.0,24.0,OFF,7.43,Saison estivale : Chauffage EC OFF
2026-05-13 16:00:00,16,17.1,1,59,10.640714285714283,0.0,24.0,OFF,10.64,Saison estivale : Chauffage EC OFF
2026-05-13 17:00:00,17,16.15,1,42,9.607857142857142,0.0,24.0,OFF,9.61,Saison estivale : Chauffage EC OFF
2026-05-13 18:00:00,18,15.2,1,51,4.16,0.0,24.0,OFF,4.16,Saison estivale : Chauffage EC OFF
2026-05-13 19:00:00,19,14.05,1,34,6.085,0.0,24.0,OFF,6.08,Saison estivale : Chauffage EC OFF
2026-05-13 20:00:00,20,13.2,1,5,4.62698275862069,0.0,24.0,OFF,4.63,Saison estivale : Chauffage EC OFF
2026-05-13 21:00:00,21,12.0,1,0,2.6161494252873565,0.0,24.0,OFF,2.62,Saison estivale : Chauffage EC OFF
2026-05-13 22:00:00,22,10.6,1,0,3.24,0.0,24.0,OFF,3.24,Saison estivale : Chauffage EC OFF
2026-05-13 23:00:00,23,10.7,1,0,8.629166666666666,0.0,24.0,OFF,8.63,Saison estivale : Chauffage EC OFF
2026-05-14 00:00:00,0,10.0,1,0,9.55277777777778,0.0,24.0,OFF,9.55,Saison estivale : Chauffage EC OFF
2026-05-14 01:00:00,1,9.35,1,0,4.251091269841273,0.0,24.0,OFF,4.25,Saison estivale : Chauffage EC OFF
2026-05-14 02:00:00,2,8.6,1,0,4.073611111111115,0.0,24.0,OFF,4.07,Saison estivale : Chauffage EC OFF
2026-05-14 03:00:00,3,8.45,1,0,3.2470238095238098,0.0,24.0,OFF,3.25,Saison estivale : Chauffage EC OFF
2026-05-14 04:00:00,4,8.35,1,0,3.007539682539681,0.0,24.0,OFF,3.01,Saison estivale : Chauffage EC OFF
2026-05-14 05:00:00,5,7.6,1,0,2.602301587301588,0.0,24.0,OFF,2.6,Saison estivale : Chauffage EC OFF
2026-05-14 06:00:00,6,6.95,1,0,3.768095238095238,0.0,24.0,OFF,3.77,Saison estivale : Chauffage EC OFF
2026-05-14 07:00:00,7,6.85,1,0,28.32789198606272,0.0,24.0,OFF,28.33,Saison estivale : Chauffage EC OFF
2026-05-14 08:00:00,8,8.35,1,0,27.85562137049942,0.0,24.0,OFF,27.86,Saison estivale : Chauffage EC OFF
2026-05-14 09:00:00,9,9.65,1,40,59.53494985053449,0.0,24.0,OFF,59.53,Saison estivale : Chauffage EC OFF
2026-05-14 10:00:00,10,10.95,1,228,38.30090196395688,0.0,24.0,OFF,38.3,Saison estivale : Chauffage EC OFF
2026-05-14 11:00:00,11,11.9,1,391,32.793982683982684,0.0,24.0,OFF,32.79,Saison estivale : Chauffage EC OFF
2026-05-14 12:00:00,12,12.3,1,290,31.199680767575504,0.0,24.0,OFF,31.2,Saison estivale : Chauffage EC OFF
2026-05-14 13:00:00,13,12.5,1,158,27.542967772967778,0.0,24.0,OFF,27.54,Saison estivale : Chauffage EC OFF
2026-05-14 14:00:00,14,13.55,1,180,21.038008050293,0.0,24.0,OFF,21.04,Saison estivale : Chauffage EC OFF
2026-05-14 15:00:00,15,14.1,1,212,18.19889097744361,0.0,24.0,OFF,18.2,Saison estivale : Chauffage EC OFF
2026-05-14 16:00:00,16,11.85,1,211,25.54708711100221,0.0,24.0,OFF,25.55,Saison estivale : Chauffage EC OFF
2026-05-14 17:00:00,17,12.15,1,207,31.987019916751283,0.0,24.0,OFF,31.99,Saison estivale : Chauffage EC OFF
2026-05-14 18:00:00,18,11.8,1,95,32.4929474937166,0.0,24.0,OFF,32.49,Saison estivale : Chauffage EC OFF
2026-05-14 19:00:00,19,10.35,1,50,45.74565800283027,0.0,24.0,OFF,45.75,Saison estivale : Chauffage EC OFF
2026-05-14 20:00:00,20,10.35,1,34,33.578651352316456,0.0,24.0,OFF,33.58,Saison estivale : Chauffage EC OFF
2026-05-14 21:00:00,21,8.95,1,10,19.63557896097183,0.0,24.0,OFF,19.64,Saison estivale : Chauffage EC OFF
2026-05-14 22:00:00,22,8.35,1,0,19.36721255740899,0.0,24.0,OFF,19.37,Saison estivale : Chauffage EC OFF
2026-05-14 23:00:00,23,8.3,1,0,3.4169642857142857,0.0,24.0,OFF,3.42,Saison estivale : Chauffage EC OFF
2026-05-15 00:00:00,0,7.95,1,0,4.484167811355311,0.0,24.0,OFF,4.48,Saison estivale : Chauffage EC OFF
2026-05-15 01:00:00,1,7.5,1,0,8.838566468253973,0.0,24.0,OFF,8.84,Saison estivale : Chauffage EC OFF
2026-05-15 02:00:00,2,6.9,1,0,8.774965277777781,0.0,24.0,OFF,8.77,Saison estivale : Chauffage EC OFF
2026-05-15 03:00:00,3,6.2,1,0,7.619310515873017,0.0,24.0,OFF,7.62,Saison estivale : Chauffage EC OFF
2026-05-15 04:00:00,4,5.65,1,0,7.206426091269844,0.0,24.0,OFF,7.21,Saison estivale : Chauffage EC OFF
2026-05-15 05:00:00,5,5.15,1,0,3.4895337301587306,0.0,24.0,OFF,3.49,Saison estivale : Chauffage EC OFF
2026-05-15 06:00:00,6,4.8,1,0,4.620587797619049,0.0,24.0,OFF,4.62,Saison estivale : Chauffage EC OFF
2026-05-15 07:00:00,7,4.75,1,0,19.651744995958733,0.0,24.0,OFF,19.65,Saison estivale : Chauffage EC OFF
2026-05-15 08:00:00,8,6.2,1,0,20.90316274487648,0.0,24.0,OFF,20.9,Saison estivale : Chauffage EC OFF
2026-05-15 09:00:00,9,7.75,1,146,2.6333333333333333,0.0,24.0,OFF,2.63,Saison estivale : Chauffage EC OFF
2026-05-15 10:00:00,10,9.4,1,770,1.5493154761904762,0.0,24.0,OFF,1.55,Saison estivale : Chauffage EC OFF
2026-05-15 11:00:00,11,10.85,1,800,2.1364766483516497,0.0,24.0,OFF,2.14,Saison estivale : Chauffage EC OFF
2026-05-15 12:00:00,12,11.9,1,667,1.0629945054945058,0.0,24.0,OFF,1.06,Saison estivale : Chauffage EC OFF
2026-05-15 13:00:00,13,12.5,1,585,1.1472802197802208,0.0,24.0,OFF,1.15,Saison estivale : Chauffage EC OFF
2026-05-15 14:00:00,14,13.15,1,567,1.399780219780219,0.0,24.0,OFF,1.4,Saison estivale : Chauffage EC OFF
2026-05-15 15:00:00,15,13.7,1,636,1.419230769230769,0.0,24.0,OFF,1.42,Saison estivale : Chauffage EC OFF
2026-05-15 16:00:00,16,14.15,1,563,1.3141758241758246,0.0,24.0,OFF,1.31,Saison estivale : Chauffage EC OFF
2026-05-15 17:00:00,17,14.6,1,600,1.238461538461538,0.0,24.0,OFF,1.24,Saison estivale : Chauffage EC OFF
2026-05-15 18:00:00,18,14.35,1,471,1.268351648351648,0.0,24.0,OFF,1.27,Saison estivale : Chauffage EC OFF
2026-05-15 19:00:00,19,13.8,1,288,1.0145054945054943,0.0,24.0,OFF,1.01,Saison estivale : Chauffage EC OFF
2026-05-15 20:00:00,20,12.25,1,146,0.3987912087912089,0.0,24.0,OFF,0.4,Saison estivale : Chauffage EC OFF
2026-05-15 21:00:00,21,10.55,1,73,0.7179670329670332,0.0,24.0,OFF,0.72,Saison estivale : Chauffage EC OFF
2026-05-15 22:00:00,22,10.1,1,0,13.14865995983856,0.0,24.0,OFF,13.15,Saison estivale : Chauffage EC OFF
2026-05-15 23:00:00,23,8.85,1,0,2.010260989010989,0.0,24.0,OFF,2.01,Saison estivale : Chauffage EC OFF
2026-05-16 00:00:00,0,7.8,1,0,9.010421245421249,0.0,24.0,OFF,9.01,Saison estivale : Chauffage EC OFF
2026-05-16 01:00:00,1,8.65,1,0,3.4030753968253986,0.0,24.0,OFF,3.4,Saison estivale : Chauffage EC OFF
2026-05-16 02:00:00,2,8.65,1,0,2.96984126984127,0.0,24.0,OFF,2.97,Saison estivale : Chauffage EC OFF
2026-05-16 03:00:00,3,8.3,1,0,2.12936507936508,0.0,24.0,OFF,2.13,Saison estivale : Chauffage EC OFF
2026-05-16 04:00:00,4,7.45,1,0,1.870138888888888,0.0,24.0,OFF,1.87,Saison estivale : Chauffage EC OFF
2026-05-16 05:00:00,5,6.7,1,0,3.3262301587301595,0.0,24.0,OFF,3.33,Saison estivale : Chauffage EC OFF
2026-05-16 06:00:00,6,6.05,1,0,5.655714285714286,0.0,24.0,OFF,5.66,Saison estivale : Chauffage EC OFF
2026-05-16 07:00:00,7,5.9,1,0,34.095771497397514,0.0,24.0,OFF,34.1,Saison estivale : Chauffage EC OFF
2026-05-16 08:00:00,8,7.65,1,0,30.55246010237881,0.0,24.0,OFF,30.55,Saison estivale : Chauffage EC OFF
2026-05-16 09:00:00,9,9.3,1,87,58.404428826996174,0.0,24.0,OFF,58.4,Saison estivale : Chauffage EC OFF
2026-05-16 10:00:00,10,10.75,1,318,38.16916236747741,0.0,24.0,OFF,38.17,Saison estivale : Chauffage EC OFF
2026-05-16 11:00:00,11,11.55,1,507,32.24448699312594,0.0,24.0,OFF,32.24,Saison estivale : Chauffage EC OFF
2026-05-16 12:00:00,12,12.5,1,320,27.74433913065492,0.0,24.0,OFF,27.74,Saison estivale : Chauffage EC OFF
2026-05-16 13:00:00,13,13.4,1,158,23.181759429130675,0.0,24.0,OFF,23.18,Saison estivale : Chauffage EC OFF
2026-05-16 14:00:00,14,14.6,1,169,20.861230037967715,0.0,24.0,OFF,20.86,Saison estivale : Chauffage EC OFF
2026-05-16 15:00:00,15,14.5,1,208,19.98756892230577,0.0,24.0,OFF,19.99,Saison estivale : Chauffage EC OFF
2026-05-16 16:00:00,16,14.5,1,280,15.732741733365671,0.0,24.0,OFF,15.73,Saison estivale : Chauffage EC OFF
2026-05-16 17:00:00,17,14.25,1,119,21.346651652152115,0.0,24.0,OFF,21.35,Saison estivale : Chauffage EC OFF
2026-05-16 18:00:00,18,14.75,1,63,20.591740790655887,0.0,24.0,OFF,20.59,Saison estivale : Chauffage EC OFF
2026-05-16 19:00:00,19,14.8,1,50,21.551201361531557,0.0,24.0,OFF,21.55,Saison estivale : Chauffage EC OFF
2026-05-16 20:00:00,20,14.5,1,25,23.92480264530525,0.0,24.0,OFF,23.92,Saison estivale : Chauffage EC OFF
2026-05-16 21:00:00,21,13.5,1,23,20.31503901271143,0.0,24.0,OFF,20.32,Saison estivale : Chauffage EC OFF
2026-05-16 22:00:00,22,12.4,1,0,16.739714595303894,0.0,24.0,OFF,16.74,Saison estivale : Chauffage EC OFF
2026-05-16 23:00:00,23,12.4,1,0,3.2780906593406605,0.0,24.0,OFF,3.28,Saison estivale : Chauffage EC OFF
2026-05-17 00:00:00,0,12.15,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 01:00:00,1,11.75,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 02:00:00,2,11.25,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 03:00:00,3,10.65,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 04:00:00,4,10.4,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 05:00:00,5,10.25,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 06:00:00,6,10.3,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 07:00:00,7,10.25,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 08:00:00,8,11.25,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 09:00:00,9,12.3,1,16,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 10:00:00,10,13.6,1,39,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 11:00:00,11,14.95,1,60,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 12:00:00,12,16.05,1,45,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 13:00:00,13,15.85,1,52,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 14:00:00,14,14.5,1,35,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 15:00:00,15,16.7,1,37,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 16:00:00,16,16.65,1,28,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 17:00:00,17,16.9,1,20,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 18:00:00,18,16.75,1,25,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 19:00:00,19,16.05,1,8,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 20:00:00,20,14.95,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 21:00:00,21,13.7,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 22:00:00,22,12.3,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-17 23:00:00,23,11.9,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-18 00:00:00,0,11.45,1,0,6.616401098901099,0.0,24.0,OFF,6.62,Saison estivale : Chauffage EC OFF
2026-05-18 01:00:00,1,10.6,1,0,5.176388888888889,0.0,24.0,OFF,5.18,Saison estivale : Chauffage EC OFF
2026-05-18 02:00:00,2,10.15,1,0,4.846388888888889,0.0,24.0,OFF,4.85,Saison estivale : Chauffage EC OFF
2026-05-18 03:00:00,3,9.2,1,0,2.0061111111111107,0.0,24.0,OFF,2.01,Saison estivale : Chauffage EC OFF
2026-05-18 04:00:00,4,9.0,1,0,2.0461111111111108,0.0,24.0,OFF,2.05,Saison estivale : Chauffage EC OFF
2026-05-18 05:00:00,5,8.4,1,0,2.0445634920634923,0.0,24.0,OFF,2.04,Saison estivale : Chauffage EC OFF
2026-05-18 06:00:00,6,8.35,1,0,5.206207422470768,0.0,24.0,OFF,5.21,Saison estivale : Chauffage EC OFF
2026-05-18 07:00:00,7,8.4,1,0,9.517318295739347,0.0,24.0,OFF,9.52,Saison estivale : Chauffage EC OFF
2026-05-18 08:00:00,8,10.15,1,0,12.691127819548877,0.0,24.0,OFF,12.69,Saison estivale : Chauffage EC OFF
2026-05-18 09:00:00,9,12.05,1,0,26.08365669534237,0.0,24.0,OFF,26.08,Saison estivale : Chauffage EC OFF
2026-05-18 10:00:00,10,12.5,1,37,24.32822751322751,0.0,24.0,OFF,24.33,Saison estivale : Chauffage EC OFF
2026-05-18 11:00:00,11,13.35,1,76,20.56688499107005,0.0,24.0,OFF,20.57,Saison estivale : Chauffage EC OFF
2026-05-18 12:00:00,12,14.7,1,35,16.742557666214385,0.0,24.0,OFF,16.74,Saison estivale : Chauffage EC OFF
2026-05-18 13:00:00,13,15.2,1,12,15.867500000000003,0.0,24.0,OFF,15.87,Saison estivale : Chauffage EC OFF
2026-05-18 14:00:00,14,15.15,1,14,11.690079365079365,0.0,24.0,OFF,11.69,Saison estivale : Chauffage EC OFF
2026-05-18 15:00:00,15,14.85,1,36,10.145357142857144,0.0,24.0,OFF,10.15,Saison estivale : Chauffage EC OFF
2026-05-18 16:00:00,16,15.35,1,22,7.382857142857143,0.0,24.0,OFF,7.38,Saison estivale : Chauffage EC OFF
2026-05-18 17:00:00,17,15.25,1,14,12.910357142857142,0.0,24.0,OFF,12.91,Saison estivale : Chauffage EC OFF
2026-05-18 18:00:00,18,15.7,1,11,11.920714285714286,0.0,24.0,OFF,11.92,Saison estivale : Chauffage EC OFF
2026-05-18 19:00:00,19,15.45,1,5,6.2047402597402606,0.0,24.0,OFF,6.2,Saison estivale : Chauffage EC OFF
2026-05-18 20:00:00,20,14.75,1,7,2.1225,0.0,24.0,OFF,2.12,Saison estivale : Chauffage EC OFF
2026-05-18 21:00:00,21,13.75,1,0,0.039047619047619,0.0,24.0,OFF,0.04,Saison estivale : Chauffage EC OFF
2026-05-18 22:00:00,22,12.25,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-18 23:00:00,23,11.3,1,0,5.585944754036859,0.0,24.0,OFF,5.59,Saison estivale : Chauffage EC OFF
2026-05-19 00:00:00,0,10.85,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 01:00:00,1,10.6,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 02:00:00,2,10.5,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 03:00:00,3,10.55,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 04:00:00,4,10.9,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 05:00:00,5,10.95,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 06:00:00,6,11.05,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 07:00:00,7,10.6,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 08:00:00,8,11.95,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 09:00:00,9,13.45,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 10:00:00,10,14.15,1,43,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 11:00:00,11,15.75,1,102,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 12:00:00,12,16.0,1,56,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 13:00:00,13,15.35,1,33,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 14:00:00,14,16.6,1,23,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 15:00:00,15,16.75,1,43,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 16:00:00,16,17.05,1,37,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 17:00:00,17,17.75,1,20,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 18:00:00,18,18.0,1,7,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 19:00:00,19,18.05,1,23,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 20:00:00,20,16.95,1,20,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 21:00:00,21,15.8,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 22:00:00,22,14.65,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-19 23:00:00,23,13.8,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 00:00:00,0,13.2,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 01:00:00,1,12.55,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 02:00:00,2,12.85,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 03:00:00,3,12.8,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 04:00:00,4,12.8,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 05:00:00,5,12.7,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 06:00:00,6,12.8,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
2026-05-20 07:00:00,7,12.55,1,0,0.0,0.0,24.0,OFF,0.0,Saison estivale : Chauffage EC OFF
