Date,Hour,D22_ELEC_KEPLER_COASTER [kWh] [D22 - KEPLER / Objectif Mars],D22_ELEC_KEPLER_General batiment [kWh] [D22 - KEPLER / Objectif Mars]
2025-02-12 03:00:00.000,03:00,8.590000000083819,47.264599999971686
2025-02-12 04:00:00.000,04:00,8.599999999860302,46.63260000003502
2025-02-12 05:00:00.000,05:00,8.610000000079163,45.53349999992643
2025-02-12 06:00:00.000,06:00,8.599999999883584,45.7429999999702
2025-02-12 07:00:00.000,07:00,8.600000000093132,46.314400000125175
2025-02-12 08:00:00.000,08:00,19.90999999991618,50.09339999994263
2025-02-12 09:00:00.000,09:00,45.07999999998138,55.05309999990277
2025-02-12 10:00:00.000,10:00,68.26000000005588,54.81470000008121
2025-02-12 11:00:00.000,11:00,94.22636363643898,52.09703636354428
2025-02-12 12:00:00.000,12:00,93.0836363636169,51.828163636535066
2025-02-12 13:00:00.000,13:00,95.1800000000745,51.68739999998361
2025-02-12 14:00:00.000,14:00,80.57999999993481,51.19199999999255
2025-02-12 15:00:00.000,15:00,77.11999999987893,50.913199999881904
2025-02-12 16:00:00.000,16:00,93.52000000001863,51.537399999983606
2025-02-12 17:00:00.000,17:00,93.33999999999068,51.89700000011362
2025-02-12 18:00:00.000,18:00,95.1,53.157800000067795
2025-02-12 19:00:00.000,19:00,92.86000000000931,53.984599999943754
2025-02-12 20:00:00.000,20:00,64.48000000002794,51.00400000000372
2025-02-12 21:00:00.000,21:00,13.78000000002794,47.92799999993294
2025-02-12 22:00:00.000,22:00,8.840000000037252,46.9261999999173
2025-02-12 23:00:00.000,23:00,8.58000000002794,46.4676000000909
2025-02-13 00:00:00.000,00:00,8.699999999953434,45.58499999996275
2025-02-13 01:00:00.000,01:00,8.460000000079162,46.0776999999769
2025-02-13 02:00:00.000,02:00,8.689999999967403,44.74860000000336
2025-02-13 03:00:00.000,03:00,8.699999999953434,44.37489999996033
2025-02-13 04:00:00.000,04:00,8.610000000079163,43.483600000198926
2025-02-13 05:00:00.000,05:00,8.699999999953434,44.30009999996983
2025-02-13 06:00:00.000,06:00,16.1,49.44239999989514
2025-02-13 07:00:00.000,07:00,34.59999999997672,52.55400000002701
2025-02-13 08:00:00.000,08:00,49.84999999990687,54.51319999990519
2025-02-13 09:00:00.000,09:00,32.560000000125726,50.671000000089414
2025-02-13 10:00:00.000,10:00,72.8199999999255,54.517800000077116
2025-02-13 11:00:00.000,11:00,94.90000000011642,52.769300000043586
2025-02-13 12:00:00.000,12:00,94.31000000000931,51.795599999884146
2025-02-13 13:00:00.000,13:00,95.37999999984167,52.68420000006445
2025-02-13 14:00:00.000,14:00,93.04000000008382,52.98919999985955
2025-02-13 15:00:00.000,15:00,92.62000000001862,53.10140000013635
2025-02-13 16:00:00.000,16:00,94.4,52.94439999996684
2025-02-13 17:00:00.000,17:00,94.5,53.165599999949336
2025-02-13 18:00:00.000,18:00,93.94000000003724,54.87760000010021
2025-02-13 19:00:00.000,19:00,95.57999999998138,55.05119999987073
2025-02-13 20:00:00.000,20:00,67.76000000000931,56.42080000001006
2025-02-13 21:00:00.000,21:00,32.679999999981376,55.92280000001192
2025-02-13 22:00:00.000,22:00,32.5,56.11340000000783
2025-02-13 23:00:00.000,23:00,32.6,51.29420000007376
2025-02-14 00:00:00.000,00:00,32.5,48.67999999993481
2025-02-14 01:00:00.000,01:00,12.949999999860301,47.762299999943934
2025-02-14 02:00:00.000,02:00,8.610000000102445,47.482500000065194
2025-02-14 03:00:00.000,03:00,8.60000000006985,48.53950000004843
2025-02-14 04:00:00.000,04:00,8.599999999883584,49.05529999993742
2025-02-14 05:00:00.000,05:00,8.68999999994412,47.35479999992531
2025-02-14 06:00:00.000,06:00,13.100000000000001,48.657200000132434
2025-02-14 07:00:00.000,07:00,49.98000000005122,56.759799999953245
2025-02-14 08:00:00.000,08:00,33.130000000051226,53.93809999991208
2025-02-14 09:00:00.000,09:00,32.580000000074506,56.21860000018496
2025-02-14 10:00:00.000,10:00,68.705454545303,53.75962727270301
2025-02-14 11:00:00.000,11:00,95.60000000000846,55.294181818206035
2025-02-14 12:00:00.000,12:00,93.67454545457677,54.25309090894139
2025-02-14 13:00:00.000,13:00,93.68000000002795,54.675
2025-02-14 14:00:00.000,14:00,93.96000000005587,54.94300000015647
2025-02-14 15:00:00.000,15:00,93.99999999999999,54.346999999834225
2025-02-14 16:00:00.000,16:00,94.76000000000931,54.50580000015907
2025-02-14 17:00:00.000,17:00,95.35999999991618,54.48519999985583
2025-02-14 18:00:00.000,18:00,94.22000000001863,55.48260000003502
2025-02-14 19:00:00.000,19:00,94.67999999998138,57.743999999994415
2025-02-14 20:00:00.000,20:00,68.04000000003725,56.50099999997765
2025-02-14 21:00:00.000,21:00,32.32545454547825,51.90821818189103
2025-02-14 22:00:00.000,22:00,32.59454545444724,53.2769818182442
2025-02-14 23:00:00.000,23:00,21.36000000005588,49.9511999999173
2025-02-15 00:00:00.000,00:00,9.100000000093132,54.838999999919906
2025-02-15 01:00:00.000,01:00,8.85,55.848600000026636
2025-02-15 02:00:00.000,02:00,9,57.27120000005234
2025-02-15 03:00:00.000,03:00,9.089999999874273,58.01599999996834
2025-02-15 04:00:00.000,04:00,8.910000000125729,57.64400000006426
2025-02-15 05:00:00.000,05:00,9.099999999860302,56.571000000042844
2025-02-15 06:00:00.000,06:00,8.990000000013971,57.19679999989457
2025-02-15 07:00:00.000,07:00,32.10999999998603,60.94770000001881
2025-02-15 08:00:00.000,08:00,32.70999999996275,58.70150000012946
2025-02-15 09:00:00.000,09:00,33.07000000008848,59.55009999985341
2025-02-15 10:00:00.000,10:00,58.70000000004657,59.974900000123306
2025-02-15 11:00:00.000,11:00,88.35000000002327,55.55639999983832
2025-02-15 12:00:00.000,12:00,96.56000000000931,55.42340000001714
2025-02-15 13:00:00.000,13:00,92.0799999999348,54.18460000008345
2025-02-15 14:00:00.000,14:00,94.81999999997205,54.19260000004433
2025-02-15 15:00:00.000,15:00,77.28000000002794,55.29479999998584
2025-02-15 16:00:00.000,16:00,120.25999999991618,54.586799999978396
2025-02-15 17:00:00.000,17:00,52.039999999990684,51.848800000036135
2025-02-15 18:00:00.000,18:00,100.56000000005588,57.23339999993331
2025-02-15 19:00:00.000,19:00,126.17999999998138,60.39539999999106
2025-02-15 20:00:00.000,20:00,82.16000000005589,60.298600000049916
2025-02-15 21:00:00.000,21:00,32.76000000000931,60.74339999994263
2025-02-15 22:00:00.000,22:00,25.999999999953435,57.64099999996834
2025-02-15 23:00:00.000,23:00,13.519999999972061,55.087999999988824
2025-02-16 00:00:00.000,00:00,13.699999999953434,55.545000000158325
2025-02-16 01:00:00.000,01:00,8.950000000093132,54.61869999989867
2025-02-16 02:00:00.000,02:00,9,57.60720000010916
2025-02-16 03:00:00.000,03:00,9,57.67169999992475
2025-02-16 04:00:00.000,04:00,9,58.36339999993797
2025-02-16 05:00:00.000,05:00,8.899999999906868,57.707700000028126
2025-02-16 06:00:00.000,06:00,9,58.18859999994748
2025-02-16 07:00:00.000,07:00,26.19000000017695,58.64240000001155
2025-02-16 08:00:00.000,08:00,34.82999999995809,61.5545000000624
2025-02-16 09:00:00.000,09:00,32.38999999992084,61.62339999999385
2025-02-16 10:00:00.000,10:00,93.51000000007916,59.73780000000261
2025-02-16 11:00:00.000,11:00,113.6899999999674,56.21799999992363
2025-02-16 12:00:00.000,12:00,125.6200000000652,57.87180000012741
2025-02-16 13:00:00.000,13:00,122.3,56.12459999988786
2025-02-16 14:00:00.000,14:00,125.59999999990686,55.80120000010356
2025-02-16 15:00:00.000,15:00,91.64000000003725,52.42079999996349
2025-02-16 16:00:00.000,16:00,126.19999999990686,54.73379999999888
2025-02-16 17:00:00.000,17:00,126.58000000002795,55.199600000074135
2025-02-16 18:00:00.000,18:00,127.82000000006519,56.57879999983124
2025-02-16 19:00:00.000,19:00,127.32000000006519,57.91220000004396
2025-02-16 20:00:00.000,20:00,98.3199999999255,57.80419999994338
2025-02-16 21:00:00.000,21:00,38.54000000008382,54.528000000026076
2025-02-16 22:00:00.000,22:00,8.719999999925495,49.81180000007153
2025-02-16 23:00:00.000,23:00,9.621605839396752,48.2806029196679
2025-02-17 00:00:00.000,00:00,16.06204379561534,46.79102189781102
2025-02-17 01:00:00.000,01:00,16.06204379561534,46.79102189781102
2025-02-17 02:00:00.000,02:00,16.06204379561534,46.79102189781102
2025-02-17 03:00:00.000,03:00,16.06204379561534,46.79102189781102
2025-02-17 04:00:00.000,04:00,16.06204379561534,46.79102189781102
2025-02-17 05:00:00.000,05:00,16.06204379561534,46.79102189781102
2025-02-17 06:00:00.000,06:00,16.06204379561534,46.79102189781102
2025-02-17 07:00:00.000,07:00,16.06204379561534,46.79102189781102
2025-02-17 08:00:00.000,08:00,16.06204379561534,46.79102189781102
2025-02-17 09:00:00.000,09:00,32.699999999953434,60.360000000102445
2025-02-17 10:00:00.000,10:00,88.36000000005588,60.6644999998156
2025-02-17 11:00:00.000,11:00,125.57999999995809,60.1547000000719
2025-02-17 12:00:00.000,12:00,125.0399999999907,65.71539999996313
2025-02-17 13:00:00.000,13:00,125.71000000005589,65.97780000006316
2025-02-17 14:00:00.000,14:00,127.95999999998602,66.40509999997448
2025-02-17 15:00:00.000,15:00,125.01000000012573,64.36809999998658
2025-02-17 16:00:00.000,16:00,120.46999999999535,64.86310000000522
2025-02-17 17:00:00.000,17:00,125.29999999983703,65.27430000007152
2025-02-17 18:00:00.000,18:00,124.26000000005588,66.20409999992698
2025-02-17 19:00:00.000,19:00,127.41000000012573,67.21730000001844
2025-02-17 20:00:00.000,20:00,82.5599999998696,63.00560000000988
2025-02-17 21:00:00.000,21:00,16.320000000018627,54.91079999995418
2025-02-17 22:00:00.000,22:00,9.51999999997206,48.04340000008233
2025-02-17 23:00:00.000,23:00,8.8,41.378800000017506
2025-02-18 00:00:00.000,00:00,8.5,40.243000000016764
2025-02-18 01:00:00.000,01:00,8.460000000079162,39.40849999985657
2025-02-18 02:00:00.000,02:00,8.599999999883584,39.46829999999609
2025-02-18 03:00:00.000,03:00,8.700000000162982,42.59140000008047
2025-02-18 04:00:00.000,04:00,8.879999999911524,43.89939999994822
2025-02-18 05:00:00.000,05:00,8.919999999925494,50.606400000024585
2025-02-18 06:00:00.000,06:00,16.700000000093134,52.77880000013393
2025-02-18 07:00:00.000,07:00,33.159999999939465,52.21119999990333
2025-02-18 08:00:00.000,08:00,47.93000000014436,63.10879999995231
2025-02-18 09:00:00.000,09:00,32.31999999983236,66.03229999998584
2025-02-18 10:00:00.000,10:00,107.85999999998604,66.7337000001222
2025-02-18 11:00:00.000,11:00,127.53000000005122,64.72119999986607
2025-02-18 12:00:00.000,12:00,125.96000000005589,64.58220000010914
2025-02-18 13:00:00.000,13:00,123.04000000003725,63.74919999991543
2025-02-18 14:00:00.000,14:00,124.73999999989755,63.758599999966094
2025-02-18 15:00:00.000,15:00,125.7200000000652,63.93980000005104
2025-02-18 16:00:00.000,16:00,124.74000000003724,63.800800000084564
2025-02-18 17:00:00.000,17:00,39.339999999944126,52.70539999995381
2025-02-18 18:00:00.000,18:00,121.2200000000652,64.47459999993444
2025-02-18 19:00:00.000,19:00,123.56000000000931,67.52260000011884
2025-02-18 20:00:00.000,20:00,85.3199999999255,61.37359999995679
2025-02-18 21:00:00.000,21:00,32.679999999981376,52.555800000065936
2025-02-18 22:00:00.000,22:00,21.299999999999997,57.484599999897185
2025-02-18 23:00:00.000,23:00,9.345547445273422,42.9086175183079
2025-02-19 00:00:00.000,00:00,12.941605839410961,42.441131386856625
2025-02-19 01:00:00.000,01:00,12.941605839410961,42.441131386856625
2025-02-19 02:00:00.000,02:00,12.941605839410961,42.441131386856625
2025-02-19 03:00:00.000,03:00,12.941605839410961,42.441131386856625
2025-02-19 04:00:00.000,04:00,12.941605839410961,42.441131386856625
2025-02-19 05:00:00.000,05:00,12.941605839410961,42.441131386856625
2025-02-19 06:00:00.000,06:00,12.941605839410961,42.441131386856625
2025-02-19 07:00:00.000,07:00,12.941605839410961,42.441131386856625
2025-02-19 08:00:00.000,08:00,12.941605839410961,42.441131386856625
2025-02-19 09:00:00.000,09:00,50.4000000001397,62.83199999993667
2025-02-19 10:00:00.000,10:00,102.97999999986496,62.402600000146776
2025-02-19 11:00:00.000,11:00,128.36000000003258,62.170100000011736
2025-02-19 12:00:00.000,12:00,126.13999999996742,62.75069999999832
2025-02-19 13:00:00.000,13:00,124.84000000003725,62.02539999980945
2025-02-19 14:00:00.000,14:00,125.74000000003726,62.42780000001658
2025-02-19 15:00:00.000,15:00,123.82999999995809,63.37360000018962
2025-02-19 16:00:00.000,16:00,125.32999999993481,61.16689999992959
2025-02-19 17:00:00.000,17:00,122.0899999999907,61.30069999997504
2025-02-19 18:00:00.000,18:00,125.01000000007916,62.95710000002291
2025-02-19 19:00:00.000,19:00,123.90000000004656,64.6876999998698
2025-02-19 20:00:00.000,20:00,81.0799999999581,58.921400000061844
2025-02-19 21:00:00.000,21:00,32.16000000000931,52.088399999961254
2025-02-19 22:00:00.000,22:00,10.680000000074505,57.25260000014678
2025-02-19 23:00:00.000,23:00,8.75999999991618,46.91699999989942
2025-02-20 00:00:00.000,00:00,8.600000000093132,43.718000000109896
2025-02-20 01:00:00.000,01:00,8.459999999869614,43.652799999830314
2025-02-20 02:00:00.000,02:00,8.60000000006985,43.3608000000706
2025-02-20 03:00:00.000,03:00,8.589999999874271,41.389199999999256
2025-02-20 04:00:00.000,04:00,8.510000000009313,42.21399999994319
2025-02-20 05:00:00.000,05:00,8.600000000093132,40.31540000000969
2025-02-20 06:00:00.000,06:00,8.60000000006985,41.13370000014548
2025-02-20 07:00:00.000,07:00,15.339999999827706,48.415699999989016
2025-02-20 08:00:00.000,08:00,49.380000000051226,54.88220000001601
2025-02-20 09:00:00.000,09:00,32.65999999996275,59.2048999999417
2025-02-20 10:00:00.000,10:00,111.29000000013039,59.86730000006501
2025-02-20 11:00:00.000,11:00,130.02454545442652,60.678727272705345
2025-02-20 12:00:00.000,12:00,125.16545454549433,59.64787272725424
2025-02-20 13:00:00.000,13:00,129.24000000008382,60.01259999992326
2025-02-20 14:00:00.000,14:00,111.59999999990687,58.491200000001115
2025-02-20 15:00:00.000,15:00,110.91999999997206,58.665400000102814
2025-02-20 16:00:00.000,16:00,123.26000000005587,60.00539999990724
2025-02-20 17:00:00.000,17:00,120.35999999996275,60.38399999993854
2025-02-20 18:00:00.000,18:00,124.46000000010244,61.66220000009053
2025-02-20 19:00:00.000,19:00,122.81999999997207,62.224199999961996
2025-02-20 20:00:00.000,20:00,78.43999999999069,57.68779999995604
2025-02-20 21:00:00.000,21:00,32.580000000074506,48.31520000002347
2025-02-20 22:00:00.000,22:00,32.53999999999069,48.74900000006892
2025-02-20 23:00:00.000,23:00,32.393333333342646,42.606900000052214
2025-02-21 00:00:00.000,00:00,32.3666666666201,41.26249999991464
2025-02-21 01:00:00.000,01:00,32,41.963999999919906
2025-02-21 02:00:00.000,02:00,9.150000000046566,44.55169999997597
2025-02-21 03:00:00.000,03:00,8.50999999998603,40.574600000027566
2025-02-21 04:00:00.000,04:00,8.599999999883584,36.53500000010244
2025-02-21 05:00:00.000,05:00,8.699999999953434,39.93440000007395
2025-02-21 06:00:00.000,06:00,14.910000000032596,44.500399999856015
2025-02-21 07:00:00.000,07:00,32.29000000006053,59.220899999979885
2025-02-21 08:00:00.000,08:00,32.30000000002328,55.067399999964984
2025-02-21 09:00:00.000,09:00,35.16000000005588,56.05990000006277
2025-02-21 10:00:00.000,10:00,115.56999999999533,73.69020000002348
2025-02-21 11:00:00.000,11:00,123.3399999999674,62.72750000003725
2025-02-21 12:00:00.000,12:00,126.23000000000465,59.5635999999009
2025-02-21 13:00:00.000,13:00,125.44000000003726,60.18400000003166
2025-02-21 14:00:00.000,14:00,121.45999999982304,59.949600000074135
2025-02-21 15:00:00.000,15:00,125.46000000010244,58.97359999991022
2025-02-21 16:00:00.000,16:00,127.36000000000931,59.06820000004954
2025-02-21 17:00:00.000,17:00,110.07999999988824,62.94879999998957
2025-02-21 18:00:00.000,18:00,54.78000000012108,60.77020000000484
2025-02-21 19:00:00.000,19:00,126.40000000004657,63.345599999977274
2025-02-21 20:00:00.000,20:00,86.46000000000932,62.60280000008643
2025-02-21 21:00:00.000,21:00,32.77999999984168,64.20479999999516
2025-02-21 22:00:00.000,22:00,33.12000000006519,63.117199999978766
2025-02-21 23:00:00.000,23:00,21.49999999990687,57.4425999999512
2025-02-22 00:00:00.000,00:00,8.5,55.290999999968335
2025-02-22 01:00:00.000,01:00,8.460000000102445,59.405499999970196
2025-02-22 02:00:00.000,02:00,8.60000000006985,46.28329999998678
2025-02-22 03:00:00.000,03:00,8.599999999883584,45.43380000016187
2025-02-22 04:00:00.000,04:00,8.60000000006985,49.77379999998957
2025-02-22 05:00:00.000,05:00,8.599999999883584,51.576799999922514
2025-02-22 06:00:00.000,06:00,17.900000000046568,48.37020000012126
2025-02-22 07:00:00.000,07:00,33.580000000074506,57.37879999990109
2025-02-22 08:00:00.000,08:00,49.320000000041915,54.37560000005178
2025-02-22 09:00:00.000,09:00,32.5,63.21339999993798
2025-02-22 10:00:00.000,10:00,101.30000000000001,52.853399999975224
2025-02-22 11:00:00.000,11:00,96.21272727271585,50.21359999999404
2025-02-22 12:00:00.000,12:00,123.22727272711185,55.05079999999143
2025-02-22 13:00:00.000,13:00,121.94000000013038,54.109000000124794
2025-02-22 14:00:00.000,14:00,123.92000000001862,56.26299999998883
2025-02-22 15:00:00.000,15:00,96.1199999999255,51.287799999862905
2025-02-22 16:00:00.000,16:00,120.07999999998137,52.46960000013933
2025-02-22 17:00:00.000,17:00,123.42000000006519,53.79740000003949
2025-02-22 18:00:00.000,18:00,124.48000000002794,57.129199999943374
2025-02-22 19:00:00.000,19:00,121.38000000002793,59.460799999954176
2025-02-22 20:00:00.000,20:00,81.63999999985099,55.48619999997318
2025-02-22 21:00:00.000,21:00,18.77999999998137,54.57379999998957
2025-02-22 22:00:00.000,22:00,9.039999999990686,55.06499999994412
2025-02-22 23:00:00.000,23:00,8.566666666759799,50.91436666667772
2025-02-23 00:00:00.000,00:00,8.633333333379902,50.45483333353575
2025-02-23 01:00:00.000,01:00,8.699999999953434,52.45699999993667
2025-02-23 02:00:00.000,02:00,8.460000000079162,49.8946999998996
2025-02-23 03:00:00.000,03:00,8.699999999953434,51.156400000141005
2025-02-23 04:00:00.000,04:00,8.699999999976717,50.12979999999516
2025-02-23 05:00:00.000,05:00,8.68999999994412,50.21739999996498
2025-02-23 06:00:00.000,06:00,20.31999999997206,55.26689999990631
2025-02-23 07:00:00.000,07:00,36.47000000004191,62.35590000010561
2025-02-23 08:00:00.000,08:00,48.22000000011176,55.87290000000503
2025-02-23 09:00:00.000,09:00,32.51000000000931,55.25280000001658
2025-02-23 10:00:00.000,10:00,89.0999999998603,54.44249999986496
2025-02-23 11:00:00.000,11:00,125.49000000001398,56.15920000008773
2025-02-23 12:00:00.000,12:00,125.63999999999069,53.61270000003278
2025-02-23 13:00:00.000,13:00,122.90000000009314,57.74559999983758
2025-02-23 14:00:00.000,14:00,125.29999999990686,54.49820000003092
2025-02-23 15:00:00.000,15:00,124.38000000007452,59.006800000136714
2025-02-23 16:00:00.000,16:00,122.95999999991619,53.24859999986366
2025-02-23 17:00:00.000,17:00,128.1400000000838,55.23060000003316
2025-02-23 18:00:00.000,18:00,126.29999999995343,57.386799999931824
2025-02-23 19:00:00.000,19:00,123.51999999992549,58.83700000015087
2025-02-23 20:00:00.000,20:00,87.68000000016764,54.23999999999069
2025-02-23 21:00:00.000,21:00,33.739999999944125,50.16620000000112
2025-02-23 22:00:00.000,22:00,32.2,40.581800000043586
2025-02-23 23:00:00.000,23:00,32.079999999981375,38.37019999991171
2025-02-24 00:00:00.000,00:00,31.899999999906868,38.16400000010617
2025-02-24 01:00:00.000,01:00,31.660000000172296,37.43119999992196
2025-02-24 02:00:00.000,02:00,32.109999999869615,36.292099999915806
2025-02-24 03:00:00.000,03:00,32.09000000008382,39.369400000013414
2025-02-24 04:00:00.000,04:00,32.01000000000931,33.031900000153115
2025-02-24 05:00:00.000,05:00,32.099999999883586,40.727599999890664
2025-02-24 06:00:00.000,06:00,31.910000000125727,42.58349999997299
2025-02-24 07:00:00.000,07:00,33.50999999986961,48.991100000077864
2025-02-24 08:00:00.000,08:00,51.05999999998603,52.243699999945235
2025-02-24 09:00:00.000,09:00,32.5,53.5234999999404
2025-02-24 10:00:00.000,10:00,102.68000000005124,55.900099999969825
2025-02-24 11:00:00.000,11:00,123.39000000001397,54.30490000003483
2025-02-24 12:00:00.000,12:00,124.86715083799284,55.59725698326539
2025-02-24 13:00:00.000,13:00,125.26256983242565,55.54474860337413
2025-02-24 14:00:00.000,14:00,125.26256983242565,55.54474860337413
2025-02-24 15:00:00.000,15:00,125.26256983242565,55.54474860337413
2025-02-24 16:00:00.000,16:00,125.26256983242565,55.54474860337413
2025-02-24 17:00:00.000,17:00,125.26256983242565,55.54474860337413
2025-02-24 18:00:00.000,18:00,126.5999999998603,56.82400000002235
2025-02-24 19:00:00.000,19:00,126.57999999995809,56.6908000000054
2025-02-24 20:00:00.000,20:00,88.67000000008848,58.78079999980982
2025-02-24 21:00:00.000,21:00,31.109999999916184,56.595900000073016
2025-02-24 22:00:00.000,22:00,9.689999999990686,49.41909999998752
2025-02-24 23:00:00.000,23:00,8.65,37.99539999996778
2025-02-25 00:00:00.000,00:00,8.600000000093132,37.752000000094995
2025-02-25 01:00:00.000,01:00,8.460000000079162,37.758300000033344
2025-02-25 02:00:00.000,02:00,8.599999999883584,38.13999999989756
2025-02-25 03:00:00.000,03:00,8.60000000006985,35.95680000013672
2025-02-25 04:00:00.000,04:00,8.5,37.00009999996983
2025-02-25 05:00:00.000,05:00,8.689999999967403,40.39969999983441
2025-02-25 06:00:00.000,06:00,15.019999999925496,45.048100000037806
2025-02-25 07:00:00.000,07:00,32.10000000006985,51.80770000014454
2025-02-25 08:00:00.000,08:00,33.60000000009313,49.8833999998169
2025-02-25 09:00:00.000,09:00,57.58999999999068,56.25790000015404
2025-02-25 10:00:00.000,10:00,91.01999999987893,63.58449999990408
2025-02-25 11:00:00.000,11:00,122.88363636361055,62.43510000011884
2025-02-25 12:00:00.000,12:00,124.45636363635685,61.699199999915436
2025-02-25 13:00:00.000,13:00,122.40000000004657,58.84200000008568
2025-02-25 14:00:00.000,14:00,126.50000000004655,57.25219999998808
2025-02-25 15:00:00.000,15:00,99.89999999990687,60.251599999889734
2025-02-25 16:00:00.000,16:00,93.1800000000745,56.09840000011027
2025-02-25 17:00:00.000,17:00,94.26000000000931,57.111399999959396
2025-02-25 18:00:00.000,18:00,94.66000000005587,56.567800000030545
2025-02-25 19:00:00.000,19:00,94.33999999985097,58.32899999995716
2025-02-25 20:00:00.000,20:00,69.66000000010244,59.843800000054756
2025-02-25 21:00:00.000,21:00,32.6200000000652,61.647199999867006
2025-02-25 22:00:00.000,22:00,14.459999999962747,59.09940000008791
2025-02-25 23:00:00.000,23:00,8.8,43.006400000024584
2025-02-26 00:00:00.000,00:00,8.5,41.02099999994971
2025-02-26 01:00:00.000,01:00,8.459999999869614,41.617299999995154
2025-02-26 02:00:00.000,02:00,8.600000000093132,39.05330000000541
2025-02-26 03:00:00.000,03:00,8.699999999953434,38.65789999989793
2025-02-26 04:00:00.000,04:00,8.699999999953434,39.325099999993114
2025-02-26 05:00:00.000,05:00,8.700000000162982,45.09030000017956
2025-02-26 06:00:00.000,06:00,8.789999999827705,53.393599999835715
2025-02-26 07:00:00.000,07:00,8.800000000046566,52.18840000005439
2025-02-26 08:00:00.000,08:00,44.44000000013038,52.45249999994412
2025-02-26 09:00:00.000,09:00,33.66999999987893,56.61430000003893
2025-02-26 10:00:00.000,10:00,84.54000000008381,57.5102000000421
2025-02-26 11:00:00.000,11:00,114.7599999998696,56.05089999998454
2025-02-26 12:00:00.000,12:00,119.20000000013971,57.35579999997281
2025-02-26 13:00:00.000,13:00,125.57999999988824,55.79560000002384
2025-02-26 14:00:00.000,14:00,121.98000000007451,57.326000000024216
2025-02-26 15:00:00.000,15:00,123.3800000000745,57.171799999987705
2025-02-26 16:00:00.000,16:00,122.87999999998138,57.03360000001267
2025-02-26 17:00:00.000,17:00,124.11999999997205,56.65680000009015
2025-02-26 18:00:00.000,18:00,126.09999999990687,60.14079999998212
2025-02-26 19:00:00.000,19:00,125.57999999998137,60.27039999985136
2025-02-26 20:00:00.000,20:00,89.84000000003726,58.73800000003539
2025-02-26 21:00:00.000,21:00,24.279999999981374,47.30200000009499
2025-02-26 22:00:00.000,22:00,8.71999999997206,48.418599999975406
2025-02-26 23:00:00.000,23:00,8.779999999981374,46.700800000038
2025-02-27 00:00:00.000,00:00,8.600000000093132,46.87999999988824
2025-02-27 01:00:00.000,01:00,8.460000000079162,46.14179999998305
2025-02-27 02:00:00.000,02:00,8.689999999967403,45.5966999999946
2025-02-27 03:00:00.000,03:00,8.609999999869615,43.01620000000112
2025-02-27 04:00:00.000,04:00,8.790000000037253,39.29590000004973
2025-02-27 05:00:00.000,05:00,8.699999999953434,43.893099999963304
2025-02-27 06:00:00.000,06:00,21.620000000018624,49.774800000060345
2025-02-27 07:00:00.000,07:00,32.3900000001071,55.422300000092946
2025-02-27 08:00:00.000,08:00,33.77000000004191,49.78829999985174
2025-02-27 09:00:00.000,09:00,49.530000000004655,50.55579999994952
2025-02-27 10:00:00.000,10:00,80.89000000001397,55.07310000015423
2025-02-27 11:00:00.000,11:00,71.92999999984167,54.96060000001452
2025-02-27 12:00:00.000,12:00,126.98000000007451,54.36019999999553
2025-02-27 13:00:00.000,13:00,121.37999999998138,54.03359999987296
2025-02-27 14:00:00.000,14:00,121.77999999998137,54.144000000087544
2025-02-27 15:00:00.000,15:00,122.06000000000932,53.99540000003762
2025-02-27 16:00:00.000,16:00,127.66000000010246,53.73419999992475
2025-02-27 17:00:00.000,17:00,120.19999999990686,54.12420000005514
2025-02-27 18:00:00.000,18:00,123.90000000009313,54.998799999896434
2025-02-27 19:00:00.000,19:00,121.99999999986031,56.77560000014491
2025-02-27 20:00:00.000,20:00,83.06000000005588,56.36859999992885
2025-02-27 21:00:00.000,21:00,32.60000000009313,56.049400000087914
2025-02-27 22:00:00.000,22:00,22.599999999813736,53.0679999998305
2025-02-27 23:00:00.000,23:00,8.700000000139699,47.550400000158696
2025-02-28 00:00:00.000,00:00,8.599999999860302,47.07199999992736
2025-02-28 01:00:00.000,01:00,8.460000000102445,47.89650000005495
2025-02-28 02:00:00.000,02:00,8.60000000006985,47.79059999987949
2025-02-28 03:00:00.000,03:00,8.699999999953434,44.23000000000466
2025-02-28 04:00:00.000,04:00,8.599999999883584,45.34599999999628
2025-02-28 05:00:00.000,05:00,8.690000000176951,47.52049999996089
2025-02-28 06:00:00.000,06:00,12.799999999953435,51.90610000002198
2025-02-28 07:00:00.000,07:00,25.499999999860304,56.111300000152546
2025-02-28 08:00:00.000,08:00,35.18000000014436,60.06029999998864
2025-02-28 09:00:00.000,09:00,50.1100000000326,61.54380000003148
2025-02-28 10:00:00.000,10:00,90.0599999998696,56.69279999984428
2025-02-28 11:00:00.000,11:00,123.05999999996274,56.803300000121816
2025-02-28 12:00:00.000,12:00,121.7200000000652,57.1835999999661
2025-02-28 13:00:00.000,13:00,118.84000000003725,56.86759999985807
2025-02-28 14:00:00.000,14:00,126.26000000005587,56.64860000009648
2025-02-28 15:00:00.000,15:00,110.9999999998603,54.8668000000529
2025-02-28 16:00:00.000,16:00,72.12000000001862,55.208999999985096
2025-02-28 17:00:00.000,17:00,125.39999999995342,56.14880000003613
2025-02-28 18:00:00.000,18:00,120.78000000012108,56.460800000000745
