Date,Hour,D11_ELEC_MTH_general TD Audio [kWh] [D11 - Futur l'expo (MTH)],D11_ELEC_MTH_inter general scenique [kWh] [D11 - Futur l'expo (MTH)]
2025-06-04 18:00:00.000,18:00,12.991999999992549,35.008000000030734
2025-06-04 19:00:00.000,19:00,13.01119999999646,34.98239999995567
2025-06-04 20:00:00.000,20:00,12,35.008000000030734
2025-06-04 21:00:00.000,21:00,13.0048000000068,36.03199999995995
2025-06-04 22:00:00.000,22:00,10.38080000000773,30.771200000029058
2025-06-04 23:00:00.000,23:00,8.255085714277811,27.150628571408532
2025-06-05 00:00:00.000,00:00,9.063314285688103,27.95337142858355
2025-06-05 01:00:00.000,01:00,8.995200000022304,28.025600000005213
2025-06-05 02:00:00.000,02:00,8.694400000019233,26.65600000001723
2025-06-05 03:00:00.000,03:00,9.017599999986123,27.827199999988082
2025-06-05 04:00:00.000,04:00,8.198400000005496,27.96800000001676
2025-06-05 05:00:00.000,05:00,8.99839999997057,27.21280000000261
2025-06-05 06:00:00.000,06:00,9.785600000037812,30.630399999953806
2025-06-05 07:00:00.000,07:00,10.207999999960885,35.96799999999348
2025-06-05 08:00:00.000,08:00,9.792000000039115,36.03200000000652
2025-06-05 09:00:00.000,09:00,11.504000000003725,35.366399999998976
2025-06-05 10:00:00.000,10:00,14.006399999960559,36.03200000000652
2025-06-05 11:00:00.000,11:00,16.29760000000824,35.00799999999581
2025-06-05 12:00:00.000,12:00,14.879709090922155,35.585163636395535
2025-06-05 13:00:00.000,13:00,13.910690909087531,34.789236363622535
2025-06-05 14:00:00.000,14:00,14.61119999998482,35.9935999999987
2025-06-05 15:00:00.000,15:00,14.39360000002198,34.98240000002552
2025-06-05 16:00:00.000,16:00,14.00319999998901,36.03199999993667
2025-06-05 17:00:00.000,17:00,13.587200000020676,35.008000000030734
2025-06-05 18:00:00.000,18:00,13.401599999982864,35.96799999999348
2025-06-05 19:00:00.000,19:00,13.01119999999646,35.008000000030734
2025-06-05 20:00:00.000,20:00,12.992000000004191,35.007999999984165
2025-06-05 21:00:00.000,21:00,13.0048000000068,35.00799999996089
2025-06-05 22:00:00.000,22:00,12,30.80960000003688
2025-06-05 23:00:00.000,23:00,8.793600000021979,27.167085714239093
2025-06-06 00:00:00.000,00:00,8.921599999978207,28.000914285800953
2025-06-06 01:00:00.000,01:00,8.995199999969918,27.92959999990417
2025-06-06 02:00:00.000,02:00,9.88480000004638,27.468800000089686
2025-06-06 03:00:00.000,03:00,9.811199999961536,27.212799999932756
2025-06-06 04:00:00.000,04:00,9.196800000010988,27.827200000011363
2025-06-06 05:00:00.000,05:00,8.992000000027474,27.96799999999348
2025-06-06 06:00:00.000,06:00,9.612799999956042,28.019200000003913
2025-06-06 07:00:00.000,07:00,11.18080000001937,35.776000000000934
2025-06-06 08:00:00.000,08:00,10.009600000001956,36.80000000006985
2025-06-06 09:00:00.000,09:00,12.006400000001303,37.06453333329668
2025-06-06 10:00:00.000,10:00,13.80800000000163,34.52586666668972
2025-06-06 11:00:00.000,11:00,14.985600000008708,36.03199999992503
2025-06-06 12:00:00.000,12:00,15.692800000007264,35.008000000030734
2025-06-06 13:00:00.000,13:00,15.103999999980442,35.366399999998976
2025-06-06 14:00:00.000,14:00,14.61119999998482,36.03200000000652
2025-06-06 15:00:00.000,15:00,14.39360000002198,35.007999999984165
2025-06-06 16:00:00.000,16:00,13.60639999997802,35.35360000005458
2025-06-06 17:00:00.000,17:00,13.38880000001518,35.62239999996964
2025-06-06 18:00:00.000,18:00,13.59999999998836,35.00799999996089
2025-06-06 19:00:00.000,19:00,12.4160000000149,35.008000000030734
2025-06-06 20:00:00.000,20:00,13.587200000009034,35.96799999999348
2025-06-06 21:00:00.000,21:00,12.409599999990315,35.008000000030734
2025-06-06 22:00:00.000,22:00,10.9951999999932,30.425599999935365
2025-06-06 23:00:00.000,23:00,8.660114285695766,27.551085714323982
2025-06-07 00:00:00.000,00:00,8.936685714309403,27.89851428571523
2025-06-07 01:00:00.000,01:00,8.102399999997578,28.03200000000652
2025-06-07 02:00:00.000,02:00,7.900799999997253,26.700800000026355
2025-06-07 03:00:00.000,03:00,8.793600000021979,27.980799999996087
2025-06-07 04:00:00.000,04:00,8.198400000005496,27.827199999988082
2025-06-07 05:00:00.000,05:00,8,27.199999999953434
2025-06-07 06:00:00.000,06:00,9.811199999961538,29.619200000027195
2025-06-07 07:00:00.000,07:00,9.990400000032968,35.968000000016765
2025-06-07 08:00:00.000,08:00,11.001599999982863,35.9807999999728
2025-06-07 09:00:00.000,09:00,14.50879999998142,34.41280000002589
2025-06-07 10:00:00.000,10:00,16.992000000027474,36.012800000002606
2025-06-07 11:00:00.000,11:00,16.230399999990674,34.80746666661774
2025-06-07 12:00:00.000,12:00,16.460800000016267,34.60693333336773
2025-06-07 13:00:00.000,13:00,16,35.35360000000801
2025-06-07 14:00:00.000,14:00,17.023999999975786,35.622400000016206
2025-06-07 15:00:00.000,15:00,16.39680000001099,35.007999999984165
2025-06-07 16:00:00.000,16:00,16.59519999998156,35.00799999996089
2025-06-07 17:00:00.000,17:00,16.992000000027474,35.008000000030734
2025-06-07 18:00:00.000,18:00,15.404799999983515,34.969599999976346
2025-06-07 19:00:00.000,19:00,14.611199999996462,36.00640000004787
2025-06-07 20:00:00.000,20:00,14.38080000000773,35.007999999984165
2025-06-07 21:00:00.000,21:00,13.0048000000068,35.99359999999869
2025-06-07 22:00:00.000,22:00,15.007999999995809,34.43199999998323
2025-06-07 23:00:00.000,23:00,9.64388571430796,27.551085714323982
2025-06-08 00:00:00.000,00:00,8.935314285687802,27.89851428571523
2025-06-08 01:00:00.000,01:00,9.020799999980955,28.031999999994877
2025-06-08 02:00:00.000,02:00,7.9967999999993475,26.700799999944863
2025-06-08 03:00:00.000,03:00,9.792000000039115,27.77600000007078
2025-06-08 04:00:00.000,04:00,9.017599999986123,28.031999999913385
2025-06-08 05:00:00.000,05:00,8.198400000005496,27.200000000023284
2025-06-08 06:00:00.000,06:00,8.99839999997057,27.77600000000093
2025-06-08 07:00:00.000,07:00,10.976000000024214,35.82720000001136
2025-06-08 08:00:00.000,08:00,10.809600000013598,35.96799999999348
2025-06-08 09:00:00.000,09:00,14.502399999991757,34.40640000003623
2025-06-08 10:00:00.000,10:00,16.992000000010012,36.031999999971596
2025-06-08 11:00:00.000,11:00,17.023999999975786,34.96320000002161
2025-06-08 12:00:00.000,12:00,16.29760000000824,36.012800000002606
2025-06-08 13:00:00.000,13:00,16.393599999981234,34.406399999954736
2025-06-08 14:00:00.000,14:00,16.992000000027474,35.96800000006333
2025-06-08 15:00:00.000,15:00,17.0048000000068,35.00799999996089
2025-06-08 16:00:00.000,16:00,16,35.008000000030734
2025-06-08 17:00:00.000,17:00,16.991999999969266,35.007999999984165
2025-06-08 18:00:00.000,18:00,16,35.00799999996089
2025-06-08 19:00:00.000,19:00,15.40480000001844,35.008000000030734
2025-06-08 20:00:00.000,20:00,15.007999999995809,35.96799999999348
2025-06-08 21:00:00.000,21:00,12.992000000004191,35.008000000030734
2025-06-08 22:00:00.000,22:00,14.00319999998901,34.3935999999987
2025-06-08 23:00:00.000,23:00,8.806399999978021,27.615085714267167
2025-06-09 00:00:00.000,00:00,8.790400000027148,27.89851428571523
2025-06-09 01:00:00.000,01:00,9.094400000025052,27.104000000027007
2025-06-09 02:00:00.000,02:00,9.711999999958788,27.37280000000028
2025-06-09 03:00:00.000,03:00,8.998400000017137,28.031999999983235
2025-06-09 04:00:00.000,04:00,9.190400000021327,27.199999999953434
2025-06-09 05:00:00.000,05:00,8.793599999975413,27.77600000007078
2025-06-09 06:00:00.000,06:00,8.198400000005496,27.212799999932756
2025-06-09 07:00:00.000,07:00,10.015999999991617,35.622400000016206
2025-06-09 08:00:00.000,08:00,10.80319999998901,35.148800000012855
2025-06-09 09:00:00.000,09:00,13.484800000034738,35.53280000000959
2025-06-09 10:00:00.000,10:00,16,35.724799999978856
2025-06-09 11:00:00.000,11:00,15.305599999980767,35.25120000004536
2025-06-09 12:00:00.000,12:00,13.695999999990454,35.724799999978856
2025-06-09 13:00:00.000,13:00,13.705600000021514,34.406399999954736
2025-06-09 14:00:00.000,14:00,13.401599999994506,35.96800000006333
2025-06-09 15:00:00.000,15:00,12.991999999992549,36.03199999993667
2025-06-09 16:00:00.000,16:00,13.01119999999646,35.008000000030734
2025-06-09 17:00:00.000,17:00,12.396799999987707,35.35360000000801
2025-06-09 18:00:00.000,18:00,12.608000000019093,35.622400000016206
2025-06-09 19:00:00.000,19:00,11.987199999997392,36.03199999995995
2025-06-09 20:00:00.000,20:00,13.0048000000068,34.96960000002291
2025-06-09 21:00:00.000,21:00,12.614399999985471,36.0064000000013
2025-06-09 22:00:00.000,22:00,11.385600000014529,30.42559999998193
2025-06-09 23:00:00.000,23:00,9.64388571428135,27.551085714323982
2025-06-10 00:00:00.000,00:00,9.063314285688103,27.89851428571523
2025-06-10 01:00:00.000,01:00,8.995200000022304,27.110400000016668
2025-06-10 02:00:00.000,02:00,8.694400000019233,27.43039999990724
2025-06-10 03:00:00.000,03:00,7.206399999978021,27.96800000008661
2025-06-10 04:00:00.000,04:00,8,27.212799999932756
2025-06-10 05:00:00.000,05:00,8,27.827200000011363
2025-06-10 06:00:00.000,06:00,8.793600000021979,27.96799999999348
2025-06-10 07:00:00.000,07:00,11.007999999984166,31.795200000004844
2025-06-10 08:00:00.000,08:00,8.198399999993853,36.03200000000652
2025-06-10 09:00:00.000,09:00,10.303999999986264,35.366399999998976
2025-06-10 10:00:00.000,10:00,13.29920000002021,35.008000000030734
2025-06-10 11:00:00.000,11:00,15.692800000007264,35.31519999998854
2025-06-10 12:00:00.000,12:00,13.715199999982724,35.08479999999982
2025-06-10 13:00:00.000,13:00,13.388800000003538,36.0064000000013
2025-06-10 14:00:00.000,14:00,13.99680000001099,35.00799999996089
2025-06-10 15:00:00.000,15:00,13.01119999999646,35.96800000006333
2025-06-10 16:00:00.000,16:00,12.991999999992549,35.00799999996089
2025-06-10 17:00:00.000,17:00,12,35.008000000030734
2025-06-10 18:00:00.000,18:00,12.396799999987707,35.99359999995213
2025-06-10 19:00:00.000,19:00,11.603200000012293,35.008000000030734
2025-06-10 20:00:00.000,20:00,12,36.0064000000013
2025-06-10 21:00:00.000,21:00,12,35.9935999999987
2025-06-10 22:00:00.000,22:00,9.99680000001099,30.399999999976714
2025-06-10 23:00:00.000,23:00,7.659885714276295,27.551085714323982
2025-06-11 00:00:00.000,00:00,8.042514285715463,27.962514285716626
2025-06-11 01:00:00.000,01:00,8.992000000027474,27.96800000000512
2025-06-11 02:00:00.000,02:00,8.694399999972665,26.71360000000568
2025-06-11 03:00:00.000,03:00,9.017599999986123,27.82719999991823
2025-06-11 04:00:00.000,04:00,8.992000000015832,27.96800000008661
2025-06-11 05:00:00.000,05:00,8.998400000017137,28.031999999913385
2025-06-11 06:00:00.000,06:00,9.017599999986123,28.787200000067244
2025-06-11 07:00:00.000,07:00,10.188799999991897,35.98079999999609
2025-06-11 08:00:00.000,08:00,8.992000000027474,36.01920000000391
2025-06-11 09:00:00.000,09:00,10.656581818158951,35.38559999999124
2025-06-11 10:00:00.000,10:00,13.641018181808546,36.012800000002606
2025-06-11 11:00:00.000,11:00,15.008000000030734,35.00799999994924
2025-06-11 12:00:00.000,12:00,13.244799999981964,34.40640000003623
2025-06-11 13:00:00.000,13:00,14.259199999986837,35.35360000000801
2025-06-11 14:00:00.000,14:00,13.587200000009034,35.622400000016206
2025-06-11 15:00:00.000,15:00,14.01600000000326,35.007999999984165
2025-06-11 16:00:00.000,16:00,14.003200000000652,35.00799999996089
2025-06-11 17:00:00.000,17:00,13.98399999999674,35.41760000002105
2025-06-11 18:00:00.000,18:00,13.0048000000068,35.55840000000317
2025-06-11 19:00:00.000,19:00,12,35.008000000030734
2025-06-11 20:00:00.000,20:00,12.991999999992549,36.03199999995995
2025-06-11 21:00:00.000,21:00,13.01119999999646,34.96960000002291
2025-06-11 22:00:00.000,22:00,10.39360000002198,31.4239999999525
2025-06-11 23:00:00.000,23:00,9.10537142855215,27.551085714323982
2025-06-12 00:00:00.000,00:00,8.184228571431179,27.89851428571523
2025-06-12 01:00:00.000,01:00,9.020799999975134,27.11040000002831
2025-06-12 02:00:00.000,02:00,8.6912000000244,27.43039999998873
2025-06-12 03:00:00.000,03:00,8.204799999995156,27.96800000001676
2025-06-12 04:00:00.000,04:00,8.992000000027474,27.21280000000261
2025-06-12 05:00:00.000,05:00,8.81919999998063,27.82719999991823
2025-06-12 06:00:00.000,06:00,8.991999999980909,28.787200000067244
2025-06-12 07:00:00.000,07:00,10.982400000013875,35.98079999999609
2025-06-12 08:00:00.000,08:00,9.215999999979978,36.01920000000391
2025-06-12 09:00:00.000,09:00,11.603200000000651,35.98079999999609
2025-06-12 10:00:00.000,10:00,13.990400000032968,34.393600000021976
2025-06-12 11:00:00.000,11:00,15.692800000007264,36.03199999992503
2025-06-12 12:00:00.000,12:00,15.899733333332309,34.807466666699234
2025-06-12 13:00:00.000,13:00,14.807466666660426,34.56853333331334
2025-06-12 14:00:00.000,14:00,15.007999999972526,35.008000000030734
2025-06-12 15:00:00.000,15:00,14.98880000000354,35.392000000015834
2025-06-12 16:00:00.000,16:00,14.412800000014249,35.62239999994635
2025-06-12 17:00:00.000,17:00,12.992000000004191,35.008000000030734
2025-06-12 18:00:00.000,18:00,12.991999999992549,34.969599999976346
2025-06-12 19:00:00.000,19:00,13.01119999999646,36.00640000004787
2025-06-12 20:00:00.000,20:00,12.992000000004191,35.007999999984165
2025-06-12 21:00:00.000,21:00,13.0048000000068,35.99359999999869
2025-06-12 22:00:00.000,22:00,11.404799999983515,30.399999999976714
2025-06-12 23:00:00.000,23:00,9.247085714320253,27.551085714323982
2025-06-13 00:00:00.000,00:00,9.956114285668757,27.962514285716626
2025-06-13 01:00:00.000,01:00,8.102399999997578,27.96800000000512
2025-06-13 02:00:00.000,02:00,9.686400000040885,26.71360000000568
2025-06-13 03:00:00.000,03:00,8.991999999980909,27.82719999991823
2025-06-13 04:00:00.000,04:00,9.017599999986123,27.96800000008661
2025-06-13 05:00:00.000,05:00,8.992000000015832,27.212799999932756
2025-06-13 06:00:00.000,06:00,10.01600000000326,28.582400000072084
2025-06-13 07:00:00.000,07:00,10.982400000013877,35.827199999918236
2025-06-13 08:00:00.000,08:00,11.206399999978021,35.212800000025894
2025-06-13 09:00:00.000,09:00,9.664581818189685,35.5304727272702
2025-06-13 10:00:00.000,10:00,14.623418181834065,35.86792727273529
2025-06-13 11:00:00.000,11:00,14.907733333324238,35.127466666686814
2025-06-13 12:00:00.000,12:00,14.916848484821843,35.46569696970453
2025-06-13 13:00:00.000,13:00,14.284218181841162,34.78923636362253
2025-06-13 14:00:00.000,14:00,14.00319999998901,35.9935999999987
2025-06-13 15:00:00.000,15:00,13.99680000001099,34.98240000002552
2025-06-13 16:00:00.000,16:00,14.00319999998901,35.00799999996089
2025-06-13 17:00:00.000,17:00,13.0048000000068,36.03200000000652
2025-06-13 18:00:00.000,18:00,11.987199999997392,34.969599999976346
2025-06-13 19:00:00.000,19:00,12.409599999990315,35.008000000030734
2025-06-13 20:00:00.000,20:00,12.595200000016485,35.392000000015834
2025-06-13 21:00:00.000,21:00,12,35.62239999994635
2025-06-13 22:00:00.000,22:00,10.399999999976716,30.80960000003688
2025-06-13 23:00:00.000,23:00,8.26331428570806,27.167085714239093
2025-06-14 00:00:00.000,00:00,8.936685714309403,27.898514285803376
2025-06-14 01:00:00.000,01:00,8,28.031999999901743
2025-06-14 02:00:00.000,02:00,8.995200000022304,27.468800000089686
2025-06-14 03:00:00.000,03:00,9.017599999986123,27.212799999932756
2025-06-14 04:00:00.000,04:00,8.99839999997057,27.827200000011363
2025-06-14 05:00:00.000,05:00,8.793600000021979,27.96799999999348
2025-06-14 06:00:00.000,06:00,8.198399999993853,27.200000000023284
2025-06-14 07:00:00.000,07:00,10.803199999989012,35.63519999999553
2025-06-14 08:00:00.000,08:00,8.992000000015832,35.968000000016765
2025-06-14 09:00:00.000,09:00,11.80800000000163,35.385599999967965
2025-06-14 10:00:00.000,10:00,16.69440000001923,35.296000000054484
2025-06-14 11:00:00.000,11:00,16,35.724799999978856
2025-06-14 12:00:00.000,12:00,15.900799999999194,34.80746666661774
2025-06-14 13:00:00.000,13:00,16.79359999996765,34.606933333367735
2025-06-14 14:00:00.000,14:00,15.40480000001844,34.969599999976346
2025-06-14 15:00:00.000,15:00,15.603200000012293,36.00640000004787
2025-06-14 16:00:00.000,16:00,15.404799999983515,35.007999999984165
2025-06-14 17:00:00.000,17:00,16,35.00799999996089
2025-06-14 18:00:00.000,18:00,15.590400000009685,35.008000000030734
2025-06-14 19:00:00.000,19:00,16,34.969599999976346
2025-06-14 20:00:00.000,20:00,15.007999999972526,35.008000000030734
2025-06-14 21:00:00.000,21:00,15.008000000007451,34.98240000002552
2025-06-14 22:00:00.000,22:00,10.790399999998044,30.42559999998193
2025-06-14 23:00:00.000,23:00,9.247085714320253,27.551085714323982
2025-06-15 00:00:00.000,00:00,9.956114285668757,27.962514285611853
2025-06-15 01:00:00.000,01:00,9.094400000019231,27.104000000027007
2025-06-15 02:00:00.000,02:00,9.712000000005355,27.37280000000028
2025-06-15 03:00:00.000,03:00,8.991999999980909,28.03200000000652
2025-06-15 04:00:00.000,04:00,9.196800000010988,27.200000000023284
2025-06-15 05:00:00.000,05:00,8.793600000021979,27.77600000000093
2025-06-15 06:00:00.000,06:00,8.198400000005494,27.96799999999348
2025-06-15 07:00:00.000,07:00,10.80319999997737,35.82720000001136
2025-06-15 08:00:00.000,08:00,10.01600000000326,36.031999999983235
2025-06-15 09:00:00.000,09:00,11.930311111105969,34.649600000039214
2025-06-15 10:00:00.000,10:00,15.5480888888809,35.724799999978856
2025-06-15 11:00:00.000,11:00,15.305600000021514,35.315199999941974
2025-06-15 12:00:00.000,12:00,14.941866666656765,35.460266666746854
2025-06-15 13:00:00.000,13:00,13.870933333334202,34.606933333290115
2025-06-15 14:00:00.000,14:00,13.98399999999674,36.03200000000652
2025-06-15 15:00:00.000,15:00,13.0048000000068,34.969599999976346
2025-06-15 16:00:00.000,16:00,13.01119999999646,36.00640000004787
2025-06-15 17:00:00.000,17:00,12.991999999992549,36.03199999995995
2025-06-15 18:00:00.000,18:00,12,34.96960000002291
