Date,Hour,A13_Elec_Aquascope_TGBT1 (attraction) [kWh] [A13 - Aquascope],A13_Elec_Aquascope_TGBT2 (batiment) [kWh] [A13 - Aquascope],A13_ELEC Energie Compteur Electrique TGBT1 GENERAL [kWh] [A13 - Aquascope],A13_ELEC Energie Compteur Electrique TGBT2 GENERAL [kWh] [A13 - Aquascope]
2025-11-05 20:00:00.000,20:00,156.39999999999998,150.8,159.20588235294116,155.61029411764707
2025-11-05 21:00:00.000,21:00,159,155.3,160.25,155.625
2025-11-05 22:00:00.000,22:00,159,154.7,158.4264705882353,155.1764705882353
2025-11-05 23:00:00.000,23:00,159.1191489361702,155.6723404255319,157.23529411764707,152.41176470588238
2025-11-06 00:00:00.000,00:00,154.9808510638298,150.62765957446808,153.8235294117647,145.05882352941177
2025-11-06 01:00:00.000,01:00,169.42222222222222,160.44444444444446,152.01470588235296,142.35294117647058
2025-11-06 02:00:00.000,02:00,137.73232323232327,129.6919191919192,153.25,143.25
2025-11-06 03:00:00.000,03:00,153.44545454545454,143.56363636363636,154.02941176470588,144.22058823529412
2025-11-06 04:00:00.000,04:00,156.04117647058823,144.9764705882353,160.8235294117647,152.05882352941177
2025-11-06 05:00:00.000,05:00,158.6588235294118,150.6235294117647,162.47058823529412,156.76470588235293
2025-11-06 06:00:00.000,06:00,163,156,163.8014705882353,158.33088235294116
2025-11-06 07:00:00.000,07:00,164,158,164.875,156.625
2025-11-06 08:00:00.000,08:00,163,155.10909090909092,169.73529411764707,155.9264705882353
2025-11-06 09:00:00.000,09:00,189,175.29090909090908,164.11764705882354,152.3529411764706
2025-11-06 10:00:00.000,10:00,165.3,153.3,167.94117647058823,179.05882352941177
2025-11-06 11:00:00.000,11:00,169,178.60000000000002,155.20588235294116,192.53676470588235
2025-11-06 12:00:00.000,12:00,151.3,190.3,462,318.875
2025-11-06 13:00:00.000,13:00,453.3,315.5,576.9117647058823,343.88235294117646
2025-11-06 14:00:00.000,14:00,576.3,344,572.2352941176471,341.47058823529414
2025-11-06 15:00:00.000,15:00,499.80000000000007,298.7,573.9411764705883,346
2025-11-06 16:00:00.000,16:00,577.3,346.3,575.4117647058823,348.5220588235294
2025-11-06 17:00:00.000,17:00,576.4000000000001,349.09999999999997,531.25,332.625
2025-11-06 18:00:00.000,18:00,572.8,347.20000000000005,171.9264705882353,170.3235294117647
2025-11-06 19:00:00.000,19:00,191.70000000000002,185.3,160.1764705882353,155.58823529411765
2025-11-06 20:00:00.000,20:00,159.1,154.4,160.47058823529412,157.35294117647058
2025-11-06 21:00:00.000,21:00,162,159,160.6764705882353,155.61029411764707
2025-11-06 22:00:00.000,22:00,161,155.3,158,155.625
2025-11-06 23:00:00.000,23:00,158.1,154.8,135.97058823529412,143.76470588235293
2025-11-07 00:00:00.000,00:00,135.7,144.6,150.05882352941177,130.47058823529412
2025-11-07 01:00:00.000,01:00,148.75454545454545,135.94545454545454,150.70588235294116,117.82352941176471
2025-11-07 02:00:00.000,02:00,153.34545454545454,115.65454545454546,136.38970588235296,136.56617647058823
2025-11-07 03:00:00.000,03:00,141.6,135.2,141.125,133.375
2025-11-07 04:00:00.000,04:00,135.60000000000002,134.4,145.72058823529412,143.11764705882354
2025-11-07 05:00:00.000,05:00,144.45454545454544,138.92727272727274,156.94117647058823,151.35294117647058
2025-11-07 06:00:00.000,06:00,154.44545454545454,150.47272727272727,162.94117647058823,154.29411764705884
2025-11-07 07:00:00.000,07:00,162.7,155,169.27205882352942,151.61029411764707
2025-11-07 08:00:00.000,08:00,169,152,154.375,154.125
2025-11-07 09:00:00.000,09:00,154.9,152.3,166.88235294117646,156.2058823529412
2025-11-07 10:00:00.000,10:00,166.1,153.7,172.11764705882354,197.94117647058826
2025-11-07 11:00:00.000,11:00,170.1,192.6,192.8235294117647,197.76470588235293
2025-11-07 12:00:00.000,12:00,178.6,194.6,506.3014705882353,328.2132352941176
2025-11-07 13:00:00.000,13:00,464.5,311.79999999999995,584.375,363.125
2025-11-07 14:00:00.000,14:00,579.8,359.09999999999997,551.9705882352941,360.19117647058823
2025-11-07 15:00:00.000,15:00,551,360.7,574.1764705882352,361.05882352941177
2025-11-07 16:00:00.000,16:00,578.7,361,570.4117647058824,365.47058823529414
2025-11-07 17:00:00.000,17:00,574.3,368,570.8161764705883,364.15441176470586
2025-11-07 18:00:00.000,18:00,570.6,365.7,581.625,379.125
2025-11-07 19:00:00.000,19:00,579,373.4,575.2647058823529,381.95588235294116
2025-11-07 20:00:00.000,20:00,569.1636363636363,380.3545454545454,469.764705882353,309
2025-11-07 21:00:00.000,21:00,527.2363636363636,338.1454545454545,166.76470588235293,155
2025-11-07 22:00:00.000,22:00,174.2,162,163.33088235294116,153.5441176470588
2025-11-07 23:00:00.000,23:00,167.2,155.4,161.375,150.25
2025-11-08 00:00:00.000,00:00,158.4,148.5,160.88235294117646,139.5
2025-11-08 01:00:00.000,01:00,161.9,144.5,160.47058823529412,126.82352941176471
2025-11-08 02:00:00.000,02:00,160.3,124.6,146.2941176470588,146.41176470588235
2025-11-08 03:00:00.000,03:00,150.2,145.4,148.85294117647058,143.63970588235296
2025-11-08 04:00:00.000,04:00,146.8,144.2,152,144.875
2025-11-08 05:00:00.000,05:00,171.4,162.8,150.2058823529412,151.0735294117647
2025-11-08 06:00:00.000,06:00,148.4,148.5,147.58823529411765,148.7058823529412
2025-11-08 07:00:00.000,07:00,147.2,149.7,438.88235294117646,267.3529411764706
2025-11-08 08:00:00.000,08:00,428.9,260.7,585.0735294117646,404.36764705882354
2025-11-08 09:00:00.000,09:00,586,405.7,585.25,409.75
2025-11-08 10:00:00.000,10:00,583.3,408,582.9705882352941,421.70588235294116
2025-11-08 11:00:00.000,11:00,581.7,420.5,581,432.17647058823525
2025-11-08 12:00:00.000,12:00,583,434,580.7058823529412,432.47058823529414
2025-11-08 13:00:00.000,13:00,583,435.6,582.9485294117646,403.6470588235294
2025-11-08 14:00:00.000,14:00,585,404.20000000000005,585.625,396.25
2025-11-08 15:00:00.000,15:00,581.7,393.6,592.0147058823529,399.27941176470586
2025-11-08 16:00:00.000,16:00,592,399.5,589.5294117647059,401.7058823529412
2025-11-08 17:00:00.000,17:00,592.7,403.3,587.4705882352941,414.17647058823525
2025-11-08 18:00:00.000,18:00,589.7,416.4,585.4852941176471,416.5882352941177
2025-11-08 19:00:00.000,19:00,586.9,417.3,589.75,423.5
2025-11-08 20:00:00.000,20:00,584.5,413.6,534.1176470588235,362.38235294117646
2025-11-08 21:00:00.000,21:00,539.2,368.8,174.1764705882353,196.64705882352942
2025-11-08 22:00:00.000,22:00,178,200.60000000000002,158.35294117647058,133.05882352941177
2025-11-08 23:00:00.000,23:00,162.8,136,132.2279411764706,134.16176470588235
2025-11-09 00:00:00.000,00:00,110.8,115.69999999999999,144.875,126.25
2025-11-09 01:00:00.000,01:00,143.8,131.5,145.72058823529412,112
2025-11-09 02:00:00.000,02:00,144.6,109,131.7058823529412,127.88235294117648
2025-11-09 03:00:00.000,03:00,138.2,126.40000000000002,135.52941176470586,129.1764705882353
2025-11-09 04:00:00.000,04:00,131.79999999999998,130.2,138.54411764705884,134.69117647058823
2025-11-09 05:00:00.000,05:00,139.4,133.60000000000002,162.5,142.75
2025-11-09 06:00:00.000,06:00,158,141.48888888888888,165.48529411764707,138.91176470588235
2025-11-09 07:00:00.000,07:00,162.3,137.2111111111111,446.6470588235294,283.94117647058823
2025-11-09 08:00:00.000,08:00,384.8,250.5,571.1764705882354,414.0588235294117
2025-11-09 09:00:00.000,09:00,573.3,405.09999999999997,382.19117647058823,414.2132352941177
2025-11-09 10:00:00.000,10:00,416,415.6,399,437.875
2025-11-09 11:00:00.000,11:00,365.3,431.20000000000005,585.8676470588235,446.55882352941177
2025-11-09 12:00:00.000,12:00,580.7,446.7,577.4705882352941,422.29411764705884
2025-11-09 13:00:00.000,13:00,581.6,430.1,582.6470588235294,397.88235294117646
2025-11-09 14:00:00.000,14:00,582.1,400.9,584.3897058823529,397.7647058823529
2025-11-09 15:00:00.000,15:00,586.3,398.29999999999995,589.625,398.75
2025-11-09 16:00:00.000,16:00,587.6,397,585.8676470588235,405.4852941176471
2025-11-09 17:00:00.000,17:00,586.3,404.1,581.3529411764706,410.11764705882354
2025-11-09 18:00:00.000,18:00,583.7,411,585.2352941176471,404.94117647058823
2025-11-09 19:00:00.000,19:00,587.7,408.6,580.7941176470588,378.9558823529412
2025-11-09 20:00:00.000,20:00,585,387.1,521.5,333.25
2025-11-09 21:00:00.000,21:00,548.8818181818182,344.9727272727273,180.23529411764707,162.61764705882354
2025-11-09 22:00:00.000,22:00,205.61818181818182,175.72727272727275,158.23529411764707,132.76470588235293
2025-11-09 23:00:00.000,23:00,163.2,138,131.64705882352942,127.64705882352942
2025-11-10 00:00:00.000,00:00,132.89999999999998,127.89999999999999,141.75735294117646,116.84558823529412
2025-11-10 01:00:00.000,01:00,158.9,122.5,144.125,109.375
2025-11-10 02:00:00.000,02:00,144.39999999999998,119.6,130,128.95588235294116
2025-11-10 03:00:00.000,03:00,115.19999999999999,111.60000000000001,132.70588235294116,132.11764705882354
2025-11-10 04:00:00.000,04:00,129.79999999999998,132.8,140.47058823529412,136.29411764705884
2025-11-10 05:00:00.000,05:00,159,152.3272727272727,158.3235294117647,141.75735294117646
2025-11-10 06:00:00.000,06:00,156.43636363636364,141.37272727272727,188.25,140.375
2025-11-10 07:00:00.000,07:00,184.56363636363636,139,445.8970588235294,306.04411764705884
2025-11-10 08:00:00.000,08:00,434.79999999999995,297.8,566.8235294117648,392.17647058823525
2025-11-10 09:00:00.000,09:00,568.1818181818181,394.1909090909091,586.1764705882352,403.8235294117647
2025-11-10 10:00:00.000,10:00,589.3181818181818,405.5090909090909,584.7279411764706,437.7058823529412
2025-11-10 11:00:00.000,11:00,585,437.3,588.625,459.25
2025-11-10 12:00:00.000,12:00,585.3,456.9,594.8823529411765,412.69117647058823
2025-11-10 13:00:00.000,13:00,595.8,413.5,593.4705882352941,409.3529411764706
2025-11-10 14:00:00.000,14:00,597.5999999999999,411.7,593.4705882352941,414.5294117647059
2025-11-10 15:00:00.000,15:00,594.4000000000001,417.29999999999995,592.5514705882354,410.6764705882353
2025-11-10 16:00:00.000,16:00,593,410.7,594.375,419.5
2025-11-10 17:00:00.000,17:00,593.6,417,592.0735294117648,422.6470588235294
2025-11-10 18:00:00.000,18:00,591,422.79999999999995,586.6470588235294,415.64705882352945
2025-11-10 19:00:00.000,19:00,589.7,417.5,588.2941176470588,408.4705882352941
2025-11-10 20:00:00.000,20:00,590.7,406.9727272727273,538.4852941176471,353.1102941176471
2025-11-10 21:00:00.000,21:00,541.5999999999999,356.32727272727277,168.5,178.375
2025-11-10 22:00:00.000,22:00,167,178.39999999999998,156.4264705882353,146.9264705882353
2025-11-10 23:00:00.000,23:00,159.8,149,158.1764705882353,149.41176470588238
2025-11-11 00:00:00.000,00:00,136.20000000000002,129.5,157.94117647058823,148.11764705882354
2025-11-11 01:00:00.000,01:00,159.2,150,157.2058823529412,143.29411764705884
2025-11-11 02:00:00.000,02:00,157.2,143.70000000000002,158.5,142
2025-11-11 03:00:00.000,03:00,158.2,141.2,158.52941176470588,141.11764705882354
2025-11-11 04:00:00.000,04:00,158,141.8,161.8235294117647,144.41176470588235
2025-11-11 05:00:00.000,05:00,182.8,162.8,162.47058823529412,143.11764705882354
2025-11-11 06:00:00.000,06:00,161.3,141.8,163.5514705882353,143.47794117647058
2025-11-11 07:00:00.000,07:00,160,144,458.125,282.875
2025-11-11 08:00:00.000,08:00,449,275.4,583.9705882352941,405.52941176470586
2025-11-11 09:00:00.000,09:00,581.3,403.4,581.0588235294117,400
2025-11-11 10:00:00.000,10:00,584.7,402,582.6470588235295,417.88235294117646
2025-11-11 11:00:00.000,11:00,584,418.79999999999995,584.9485294117646,412.9632352941177
2025-11-11 12:00:00.000,12:00,510.4,361.2,592.875,416.125
2025-11-11 13:00:00.000,13:00,588.7,411.7,590.1176470588235,411.02941176470586
2025-11-11 14:00:00.000,14:00,591,413.29999999999995,580.4117647058823,406.82352941176475
2025-11-11 15:00:00.000,15:00,583.6,407.29999999999995,584.7647058823529,407.5294117647059
2025-11-11 16:00:00.000,16:00,585.7,409.4,588.0808823529412,406.11764705882354
2025-11-11 17:00:00.000,17:00,590,408.9,571.375,362.5
2025-11-11 18:00:00.000,18:00,581.5,377.1,197.48529411764707,182.6764705882353
2025-11-11 19:00:00.000,19:00,248.8,203.9,165.05882352941177,144.52941176470588
2025-11-11 20:00:00.000,20:00,165.3,146.89999999999998,152.41176470588235,141.41176470588238
2025-11-11 21:00:00.000,21:00,155.89999999999998,142,146.41911764705884,141.00735294117646
2025-11-11 22:00:00.000,22:00,146.7,140.7,147.375,145.375
2025-11-11 23:00:00.000,23:00,159.14705882352942,155.8470588235294,129.61764705882354,137.55882352941177
2025-11-12 00:00:00.000,00:00,116.1529411764706,126.15294117647059,143.52941176470588,126.29411764705881
2025-11-12 01:00:00.000,01:00,144.8,132.5,145.52941176470588,112.64705882352942
2025-11-12 02:00:00.000,02:00,144.60000000000002,109.10000000000001,127.19852941176471,125.375
2025-11-12 03:00:00.000,03:00,145.7,125.5,137.375,128.375
2025-11-12 04:00:00.000,04:00,118.30000000000001,126.69999999999999,145.0735294117647,139.01470588235293
2025-11-12 05:00:00.000,05:00,145.8,137.8,162.47058823529414,145.76470588235296
2025-11-12 06:00:00.000,06:00,160.39999999999998,145.39999999999998,167.52941176470588,143.11764705882354
2025-11-12 07:00:00.000,07:00,165.96363636363637,143.65454545454546,168.8014705882353,122.4779411764706
2025-11-12 08:00:00.000,08:00,168.23636363636365,130.34545454545452,161.125,104.875
2025-11-12 09:00:00.000,09:00,161.3,99.5,163.13235294117646,116.70588235294117
2025-11-12 10:00:00.000,10:00,162,116,168.29411764705884,288.82352941176475
2025-11-12 11:00:00.000,11:00,167.7,254.9,182.6470588235294,327.2352941176471
2025-11-12 12:00:00.000,12:00,167.6,328.3,488.5514705882353,387.1102941176471
2025-11-12 13:00:00.000,13:00,444.2,376.1,588.125,455.625
2025-11-12 14:00:00.000,14:00,585.1999999999999,447.9,589.0294117647059,458.3235294117647
2025-11-12 15:00:00.000,15:00,585.7,457.7,589.8823529411765,453.8235294117647
2025-11-12 16:00:00.000,16:00,593.7,456,590.3529411764706,457.5882352941177
2025-11-12 17:00:00.000,17:00,592.3,458.4,530.4852941176471,419.5147058823529
2025-11-12 18:00:00.000,18:00,574.6,448.79999999999995,167,144.25
2025-11-12 19:00:00.000,19:00,186.3,163.3,161.63235294117646,137.05882352941177
2025-11-12 20:00:00.000,20:00,160.7,136.39999999999998,160.52941176470588,130.8235294117647
2025-11-12 21:00:00.000,21:00,163,132.6,165.94117647058823,135.76470588235296
2025-11-12 22:00:00.000,22:00,165,135.1,160.77205882352942,135.8529411764706
2025-11-12 23:00:00.000,23:00,162.1,137.20000000000002,149.625,128
2025-11-13 00:00:00.000,00:00,148.5,126.90000000000002,147.72058823529412,124.8529411764706
2025-11-13 01:00:00.000,01:00,147.80769230769232,125.1,147.11764705882354,124.58823529411765
2025-11-13 02:00:00.000,02:00,147.69230769230768,124.8,144.078431372549,123.92549019607843
2025-11-13 03:00:00.000,03:00,146.2,125.19999999999999,140.80392156862746,122.48627450980392
2025-11-13 04:00:00.000,04:00,140,134.6,150.05882352941177,129.52941176470588
2025-11-13 05:00:00.000,05:00,149.8,117,156.22058823529412,137.49264705882354
2025-11-13 06:00:00.000,06:00,154.5,135.73333333333332,157.30882352941177,138.68382352941177
2025-11-13 07:00:00.000,07:00,175.4090909090909,153.39393939393938,131.47058823529412,142
2025-11-13 08:00:00.000,08:00,116.0909090909091,126,120.82352941176471,238.76470588235293
2025-11-13 09:00:00.000,09:00,137.7,247.77272727272725,140.23529411764707,389.7058823529412
2025-11-13 10:00:00.000,10:00,120.39999999999999,340.4,159.97426470588235,388.53308823529414
2025-11-13 11:00:00.000,11:00,155.5,389.4,176.31985294117646,369.9375
2025-11-13 12:00:00.000,12:00,172,368.1,457.94117647058823,342.8235294117647
2025-11-13 13:00:00.000,13:00,399.1,352.7,586.0000000000001,349.4705882352941
2025-11-13 14:00:00.000,14:00,587.3,346.3,584.5882352941177,360.7647058823529
2025-11-13 15:00:00.000,15:00,586.7,362,594.1507352941177,368.31617647058823
2025-11-13 16:00:00.000,16:00,590.3,365.29999999999995,592.3786764705883,367.09558823529414
2025-11-13 17:00:00.000,17:00,591.3,366.70000000000005,520,336.8235294117647
2025-11-13 18:00:00.000,18:00,575.0999999999999,358.1,172.29411764705884,152.1764705882353
2025-11-13 19:00:00.000,19:00,185.8,167.3,169,149.05882352941177
2025-11-13 20:00:00.000,20:00,168.39999999999998,148.7,171.63970588235293,145.97058823529412
2025-11-13 21:00:00.000,21:00,172,146.60000000000002,164.88970588235293,136.2058823529412
2025-11-13 22:00:00.000,22:00,185.3,154.3,157.35294117647058,139.64705882352942
2025-11-13 23:00:00.000,23:00,139.10000000000002,120.6,139.05882352941177,141.41176470588235
2025-11-14 00:00:00.000,00:00,144.44264705882352,140.59264705882353,155.29411764705884,129.52941176470588
2025-11-14 01:00:00.000,01:00,149.91176470588235,140.91176470588235,156.71691176470588,120.95588235294117
2025-11-14 02:00:00.000,02:00,149.91176470588235,140.91176470588235,141.34191176470588,142.4558823529412
2025-11-14 03:00:00.000,03:00,149.91176470588235,140.91176470588235,140.3529411764706,136.11764705882354
2025-11-14 04:00:00.000,04:00,149.91176470588235,140.91176470588235,156,145.64705882352942
2025-11-14 05:00:00.000,05:00,149.91176470588235,140.91176470588235,167.3529411764706,148.05882352941177
2025-11-14 06:00:00.000,06:00,149.91176470588235,140.91176470588235,169.95220588235293,154.65808823529412
2025-11-14 07:00:00.000,07:00,149.91176470588235,140.91176470588235,143.69485294117646,150.69485294117646
2025-11-14 08:00:00.000,08:00,149.91176470588235,140.91176470588235,134.88235294117646,139.1764705882353
2025-11-14 09:00:00.000,09:00,149.91176470588235,140.91176470588235,133.05882352941177,140.70588235294116
2025-11-14 10:00:00.000,10:00,149.91176470588235,140.91176470588235,168.3529411764706,145.76470588235293
2025-11-14 11:00:00.000,11:00,158.53970588235296,144.78970588235296,166.1360294117647,138.40808823529412
2025-11-14 12:00:00.000,12:00,168.2,140.20000000000002,416.62867647058823,268.53308823529414
2025-11-14 13:00:00.000,13:00,349.9,236.70000000000002,589.9411764705883,357.2352941176471
2025-11-14 14:00:00.000,14:00,593.8000000000001,356.8,589.9411764705883,361.94117647058823
2025-11-14 15:00:00.000,15:00,591,362.2,591.4117647058824,363.4117647058824
2025-11-14 16:00:00.000,16:00,592.8,364.4,595.3272058823529,371.87867647058823
2025-11-14 17:00:00.000,17:00,591.9777777777778,363.90000000000003,595.0257352941177,367.8860294117647
2025-11-14 18:00:00.000,18:00,592.7777777777777,367.29999999999995,588.0588235294117,360.4117647058824
2025-11-14 19:00:00.000,19:00,582.1444444444445,361.7,593.8823529411765,366.05882352941177
2025-11-14 20:00:00.000,20:00,594.6,368,538,332.2941176470588
2025-11-14 21:00:00.000,21:00,583.9,353.8,182.47058823529412,152.91176470588235
2025-11-14 22:00:00.000,22:00,204.1,166,168.11764705882354,139.2058823529412
2025-11-14 23:00:00.000,23:00,170.7,141.5,167.58823529411762,134.3529411764706
2025-11-15 00:00:00.000,00:00,166.10000000000002,133.7,171.52941176470588,120.76470588235294
2025-11-15 01:00:00.000,01:00,174,128.6,163.05882352941177,103.29411764705881
2025-11-15 02:00:00.000,02:00,163.3,99.1,151.64338235294116,129.56985294117646
2025-11-15 03:00:00.000,03:00,154.2,127.4,156.3566176470588,129.84191176470588
2025-11-15 04:00:00.000,04:00,152,130,169.41176470588232,140.2941176470588
2025-11-15 05:00:00.000,05:00,169.6,139.39999999999998,177.94117647058826,131.8823529411765
2025-11-15 06:00:00.000,06:00,177.8,133.6,175.52941176470588,129.23529411764707
2025-11-15 07:00:00.000,07:00,174.8181818181818,129.2,177.3860294117647,142.99632352941177
2025-11-15 08:00:00.000,08:00,175.1818181818182,138.8,459.73161764705884,337.4742647058823
2025-11-15 09:00:00.000,09:00,393,295.7,594.3529411764706,388.9411764705883
2025-11-15 10:00:00.000,10:00,594,390.70000000000005,591.8823529411765,391.4117647058823
2025-11-15 11:00:00.000,11:00,593.4,392,592.7647058823529,386.94117647058823
2025-11-15 12:00:00.000,12:00,596.3,390.3,598.8308823529412,393.48161764705884
2025-11-15 13:00:00.000,13:00,595,391,598.9926470588235,382.51838235294116
2025-11-15 14:00:00.000,14:00,596,383.6,592.5294117647059,381.5882352941177
2025-11-15 15:00:00.000,15:00,597.7,382,593.8823529411765,393.2352941176471
2025-11-15 16:00:00.000,16:00,595.6,392.8,591.7058823529412,400.88235294117646
2025-11-15 17:00:00.000,17:00,594,401.7,601.4522058823529,406.0257352941177
2025-11-15 18:00:00.000,18:00,598.7,405,601.4301470588235,403.3272058823529
2025-11-15 19:00:00.000,19:00,599,402,592.5294117647059,397.11764705882354
2025-11-15 20:00:00.000,20:00,597.7,399.29999999999995,532.4117647058823,328.88235294117646
2025-11-15 21:00:00.000,21:00,573.2363636363636,351.1909090909091,181,162.76470588235296
2025-11-15 22:00:00.000,22:00,200.36363636363637,176.5090909090909,167.56617647058823,136.15808823529412
2025-11-15 23:00:00.000,23:00,173,141.4,154.6691176470588,136.0183823529412
2025-11-16 00:00:00.000,00:00,151.3,133.6,166.88235294117646,128.47058823529414
2025-11-16 01:00:00.000,01:00,167.9,133.6,164.05882352941177,117.52941176470587
2025-11-16 02:00:00.000,02:00,164.4,114.8,149.58823529411765,134.11764705882354
2025-11-16 03:00:00.000,03:00,154,133.60000000000002,153.0514705882353,136.5514705882353
2025-11-16 04:00:00.000,04:00,149,135,160.24264705882354,142.68382352941177
2025-11-16 05:00:00.000,05:00,160,141.6,170.58823529411762,140.76470588235293
2025-11-16 06:00:00.000,06:00,169.6,141.2,175.23529411764707,137.7058823529412
2025-11-16 07:00:00.000,07:00,167.4,134.7,482.5882352941177,304.8235294117647
2025-11-16 08:00:00.000,08:00,425.6000000000001,275.5,597.1580882352941,400.8970588235294
2025-11-16 09:00:00.000,09:00,591.5,387.4,599.2536764705883,415.86764705882354
2025-11-16 10:00:00.000,10:00,597,415.29999999999995,588.7058823529412,426.4117647058823
2025-11-16 11:00:00.000,11:00,592.5999999999999,425.5,592.2352941176471,436.5294117647059
2025-11-16 12:00:00.000,12:00,594.3,436.29999999999995,585.4705882352941,440.6470588235294
2025-11-16 13:00:00.000,13:00,587,442.1,606.8970588235294,438.6691176470588
2025-11-16 14:00:00.000,14:00,601.8,438.9,604.2205882352941,428.09558823529414
2025-11-16 15:00:00.000,15:00,604,428.9,597.9411764705882,419.47058823529414
2025-11-16 16:00:00.000,16:00,600.3,420.6,594.1176470588235,416.6470588235294
2025-11-16 17:00:00.000,17:00,597.4000000000001,419.1,572.7647058823529,376.5294117647059
2025-11-16 18:00:00.000,18:00,589.3999999999999,400.2,214.0183823529412,164.81985294117646
2025-11-16 19:00:00.000,19:00,263.1,182.89999999999998,164.80514705882354,144.12132352941177
2025-11-16 20:00:00.000,20:00,164,143,166.05882352941177,142.76470588235293
2025-11-16 21:00:00.000,21:00,167,143.3,170.76470588235296,137.29411764705884
2025-11-16 22:00:00.000,22:00,169,137.7,172.29411764705884,138.58823529411762
2025-11-16 23:00:00.000,23:00,174.4,140.2,153.07720588235296,137.66911764705884
2025-11-17 00:00:00.000,00:00,170.4,136.70000000000002,162.80514705882354,126.91911764705884
2025-11-17 01:00:00.000,01:00,144.9,131.5,164.05882352941177,113.70588235294117
2025-11-17 02:00:00.000,02:00,166.3,112.4,149.94117647058823,132.41176470588235
2025-11-17 03:00:00.000,03:00,152.2,129.79999999999998,152.23529411764704,133.47058823529412
2025-11-17 04:00:00.000,04:00,149.53333333333333,134.93333333333334,153.83455882352942,134.49264705882354
2025-11-17 05:00:00.000,05:00,153.66666666666669,132.26666666666665,168.1066176470588,142.3308823529412
2025-11-17 06:00:00.000,06:00,165.2,141.8,166.88235294117646,130.05882352941177
2025-11-17 07:00:00.000,07:00,168.4,132.6,168.41176470588238,131.94117647058826
2025-11-17 08:00:00.000,08:00,168.39999999999998,130.72727272727275,160.88235294117646,124.23529411764707
2025-11-17 09:00:00.000,09:00,163.44444444444446,123.97272727272727,152.71691176470588,131.87132352941177
2025-11-17 10:00:00.000,10:00,150.05555555555554,130.7,158.40073529411765,142.71691176470588
2025-11-17 11:00:00.000,11:00,156.4,139.8,151.76470588235293,128
2025-11-17 12:00:00.000,12:00,154.6,131.5,143.76470588235296,133.52941176470588
2025-11-17 13:00:00.000,13:00,163.3,150.7,144.52941176470588,129.8235294117647
2025-11-17 14:00:00.000,14:00,127.27692307692308,113.6,138.04044117647058,136.80514705882354
2025-11-17 15:00:00.000,15:00,155.62307692307692,152.7,130.3125,132.4889705882353
2025-11-17 16:00:00.000,16:00,115,117,123,126.11764705882354
2025-11-17 17:00:00.000,17:00,123.30000000000001,124,124.64705882352942,129
2025-11-17 18:00:00.000,18:00,134.77777777777777,141.6888888888889,114.52941176470588,113.76470588235294
2025-11-17 19:00:00.000,19:00,106.47222222222223,105.36111111111111,120.2610294117647,123.37867647058823
2025-11-17 20:00:00.000,20:00,122.15,125.65,114.38602941176471,114.73897058823529
2025-11-17 21:00:00.000,21:00,110.9,110.6,118.64705882352942,123.82352941176471
2025-11-17 22:00:00.000,22:00,119.7,124.7,119.52941176470588,121
2025-11-17 23:00:00.000,23:00,119,121.30000000000001,121.05882352941177,121.05882352941177
2025-11-18 00:00:00.000,00:00,120.9,121,122.06617647058823,119.50367647058823
2025-11-18 01:00:00.000,01:00,122.1,120.1,121.875,121.26102941176471
2025-11-18 02:00:00.000,02:00,120,119.9,121.76470588235294,119.1764705882353
2025-11-18 03:00:00.000,03:00,123,120,122.23529411764706,118.64705882352942
2025-11-18 04:00:00.000,04:00,123,119,118.17647058823529,118.41176470588236
2025-11-18 05:00:00.000,05:00,120.39999999999999,119,116.8235294117647,119.50367647058823
2025-11-18 06:00:00.000,06:00,115.6,119.2,115,120.61397058823529
2025-11-18 07:00:00.000,07:00,111.3,116.80000000000001,133.58823529411765,129.88235294117646
2025-11-18 08:00:00.000,08:00,131.2,129.10000000000002,133.11764705882354,120.94117647058823
2025-11-18 09:00:00.000,09:00,134.9,123.9,124.41176470588235,121.94117647058823
2025-11-18 10:00:00.000,10:00,127.9,121,146.19485294117646,131.43382352941177
2025-11-18 11:00:00.000,11:00,137.29999999999998,129.5,151.92279411764707,121.44852941176471
2025-11-18 12:00:00.000,12:00,153.9,123.5,147.11764705882354,119.1764705882353
2025-11-18 13:00:00.000,13:00,148,119.7,145.76470588235296,122
2025-11-18 14:00:00.000,14:00,146.3,122.3,145.52941176470588,121
2025-11-18 15:00:00.000,15:00,147,121,145.8529411764706,121.5625
2025-11-18 16:00:00.000,16:00,147.7,124.25,146.91176470588235,119.26102941176471
2025-11-18 17:00:00.000,17:00,144,117.75,148.94117647058823,117.64705882352942
2025-11-18 18:00:00.000,18:00,167.3,133,142.41176470588238,112.47058823529412
2025-11-18 19:00:00.000,19:00,144,112.30000000000001,140.94117647058823,110.1764705882353
2025-11-18 20:00:00.000,20:00,141,111.00000000000001,141.23161764705884,111.31985294117646
2025-11-18 21:00:00.000,21:00,141,109.69999999999999,142.7683823529412,110.85661764705883
2025-11-18 22:00:00.000,22:00,121.86666666666666,95.88888888888889,139.58823529411765,109.64705882352942
2025-11-18 23:00:00.000,23:00,162.33333333333331,125.11111111111111,126.17647058823529,112
2025-11-19 00:00:00.000,00:00,105.8,98.2,151.05882352941177,107.64705882352942
2025-11-19 01:00:00.000,01:00,151.7,112.3,153.53308823529412,96.84926470588235
