date,visitor_count,ec_value,cycle_attraction_max,duty_cycle_max,capacite salle,capacite file d'attente,capacite pre-salle,is_weekend,jf,is_open,type_frequentation,temperature,temp_max,temp_min,temp_moy,humidite,humidite_max,humidite_min,humidite_moy,rayonnement_solaire,hour,min,day,month,year,week
2025-10-17 08:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,6.7,16.8,6.7,11.075,94.96468,94.98429,57.847973,79.851036,0.0,8,0,17,10,2025,42
2025-10-17 09:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,6.75,16.8,6.7,11.075,93.987274,94.98429,57.847973,79.851036,17.0,9,0,17,10,2025,42
2025-10-17 10:00:00,69,0.0,3.0,0.6,190,800,190,0,0,1,MF,8.5,16.8,6.7,11.075,86.64349,94.98429,57.847973,79.851036,140.0,10,0,17,10,2025,42
2025-10-17 11:00:00,99,0.0,3.0,0.6,190,800,190,0,0,1,MF,10.5,16.8,6.7,11.075,79.20995,94.98429,57.847973,79.851036,293.0,11,0,17,10,2025,42
2025-10-17 12:00:00,51,0.0,3.0,0.6,190,800,190,0,0,1,MF,12.55,16.8,6.7,11.075,73.303604,94.98429,57.847973,79.851036,424.0,12,0,17,10,2025,42
2025-10-17 13:00:00,53,0.0,3.0,0.6,190,800,190,0,0,1,MF,14.3,16.8,6.7,11.075,68.12583,94.98429,57.847973,79.851036,514.0,13,0,17,10,2025,42
2025-10-17 14:00:00,34,0.0,3.0,0.6,190,800,190,0,0,1,MF,15.8,16.8,6.7,11.075,62.703857,94.98429,57.847973,79.851036,554.0,14,0,17,10,2025,42
2025-10-17 15:00:00,26,0.0,3.0,0.6,190,800,190,0,0,1,MF,16.6,16.8,6.7,11.075,58.98522,94.98429,57.847973,79.851036,540.0,15,0,17,10,2025,42
2025-10-17 16:00:00,32,0.0,3.0,0.6,190,800,190,0,0,1,MF,16.8,16.8,6.7,11.075,57.847973,94.98429,57.847973,79.851036,471.0,16,0,17,10,2025,42
2025-10-17 17:00:00,38,0.0,3.0,0.6,190,800,190,0,0,1,MF,16.5,16.8,6.7,11.075,59.16081,94.98429,57.847973,79.851036,357.0,17,0,17,10,2025,42
2025-10-17 18:00:00,24,0.0,3.0,0.6,190,800,190,0,0,1,MF,15.65,16.8,6.7,11.075,62.457714,94.98429,57.847973,79.851036,209.0,18,0,17,10,2025,42
2025-10-17 19:00:00,3,0.0,3.0,0.6,190,800,190,0,0,1,MF,13.85,16.8,6.7,11.075,68.72962,94.98429,57.847973,79.851036,61.0,19,0,17,10,2025,42
2025-10-17 20:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,12.35,16.8,6.7,11.075,72.76991,94.98429,57.847973,79.851036,0.0,20,0,17,10,2025,42
2025-10-17 21:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,11.05,16.8,6.7,11.075,79.29037,94.98429,57.847973,79.851036,0.0,21,0,17,10,2025,42
2025-10-17 22:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,10.0,16.8,6.7,11.075,84.74627,94.98429,57.847973,79.851036,0.0,22,0,17,10,2025,42
2025-10-17 23:00:00,0,0.0,3.0,0.6,190,800,190,0,0,1,MF,9.35,16.8,6.7,11.075,87.02438,94.98429,57.847973,79.851036,0.0,23,0,17,10,2025,42
2025-10-18 00:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,8.8,17.9,6.05,10.84375,89.38878,94.938995,62.762592,84.0709,0.0,0,0,18,10,2025,42
2025-10-18 01:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,8.4,17.9,6.05,10.84375,90.90208,94.938995,62.762592,84.0709,0.0,1,0,18,10,2025,42
2025-10-18 02:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,7.65,17.9,6.05,10.84375,92.110054,94.938995,62.762592,84.0709,0.0,2,0,18,10,2025,42
2025-10-18 03:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,7.05,17.9,6.05,10.84375,93.3548,94.938995,62.762592,84.0709,0.0,3,0,18,10,2025,42
2025-10-18 04:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.85,17.9,6.05,10.84375,93.66773,94.938995,62.762592,84.0709,0.0,4,0,18,10,2025,42
2025-10-18 05:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.75,17.9,6.05,10.84375,93.987274,94.938995,62.762592,84.0709,0.0,5,0,18,10,2025,42
2025-10-18 06:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.7,17.9,6.05,10.84375,93.66036,94.938995,62.762592,84.0709,0.0,6,0,18,10,2025,42
2025-10-18 07:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.6,17.9,6.05,10.84375,93.98026,94.938995,62.762592,84.0709,0.0,7,0,18,10,2025,42
2025-10-18 08:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.4,17.9,6.05,10.84375,93.64556,94.938995,62.762592,84.0709,0.0,8,0,18,10,2025,42
2025-10-18 09:00:00,53,0.0,4.5,0.6,190,800,190,1,0,1,HF,6.05,17.9,6.05,10.84375,94.938995,94.938995,62.762592,84.0709,13.0,9,0,18,10,2025,42
2025-10-18 10:00:00,179,0.0,4.5,0.6,190,800,190,1,0,1,HF,7.6,17.9,6.05,10.84375,88.371056,94.938995,62.762592,84.0709,124.0,10,0,18,10,2025,42
2025-10-18 11:00:00,210,0.0,4.5,0.6,190,800,190,1,0,1,HF,9.7,17.9,6.05,10.84375,81.57931,94.938995,62.762592,84.0709,287.0,11,0,18,10,2025,42
2025-10-18 12:00:00,178,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.9,17.9,6.05,10.84375,75.98494,94.938995,62.762592,84.0709,381.0,12,0,18,10,2025,42
2025-10-18 13:00:00,107,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.05,17.9,6.05,10.84375,70.895386,94.938995,62.762592,84.0709,459.0,13,0,18,10,2025,42
2025-10-18 14:00:00,120,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.2,17.9,6.05,10.84375,67.15445,94.938995,62.762592,84.0709,423.0,14,0,18,10,2025,42
2025-10-18 15:00:00,116,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.6,17.9,6.05,10.84375,63.7473,94.938995,62.762592,84.0709,503.0,15,0,18,10,2025,42
2025-10-18 16:00:00,115,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.9,17.9,6.05,10.84375,62.762592,94.938995,62.762592,84.0709,367.0,16,0,18,10,2025,42
2025-10-18 17:00:00,137,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.9,17.9,6.05,10.84375,62.762592,94.938995,62.762592,84.0709,269.0,17,0,18,10,2025,42
2025-10-18 18:00:00,82,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.75,17.9,6.05,10.84375,76.76695,94.938995,62.762592,84.0709,151.0,18,0,18,10,2025,42
2025-10-18 19:00:00,62,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.0,17.9,6.05,10.84375,82.135475,94.938995,62.762592,84.0709,50.0,19,0,18,10,2025,42
2025-10-18 20:00:00,4,0.0,4.5,0.6,190,800,190,1,0,1,HF,12.65,17.9,6.05,10.84375,85.03739,94.938995,62.762592,84.0709,0.0,20,0,18,10,2025,42
2025-10-18 21:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.7,17.9,6.05,10.84375,87.83472,94.938995,62.762592,84.0709,0.0,21,0,18,10,2025,42
2025-10-18 22:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,10.9,17.9,6.05,10.84375,90.46269,94.938995,62.762592,84.0709,0.0,22,0,18,10,2025,42
2025-10-18 23:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,10.15,17.9,6.05,10.84375,92.570946,94.938995,62.762592,84.0709,0.0,23,0,18,10,2025,42
2025-10-19 00:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,9.8,18.4,9.75,14.310417,93.81026,93.81026,59.15536,74.90514,0.0,0,0,19,10,2025,42
2025-10-19 01:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,9.75,18.4,9.75,14.310417,91.30358,93.81026,59.15536,74.90514,0.0,1,0,19,10,2025,42
2025-10-19 02:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,10.0,18.4,9.75,14.310417,88.578285,93.81026,59.15536,74.90514,0.0,2,0,19,10,2025,42
2025-10-19 03:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,9.9,18.4,9.75,14.310417,86.48634,93.81026,59.15536,74.90514,0.0,3,0,19,10,2025,42
2025-10-19 04:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,10.85,18.4,9.75,14.310417,80.35039,93.81026,59.15536,74.90514,0.0,4,0,19,10,2025,42
2025-10-19 05:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.15,18.4,9.75,14.310417,78.23077,93.81026,59.15536,74.90514,0.0,5,0,19,10,2025,42
2025-10-19 06:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.65,18.4,9.75,14.310417,75.94362,93.81026,59.15536,74.90514,0.0,6,0,19,10,2025,42
2025-10-19 07:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.95,18.4,9.75,14.310417,74.709984,93.81026,59.15536,74.90514,0.0,7,0,19,10,2025,42
2025-10-19 08:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.7,18.4,9.75,14.310417,76.47136,93.81026,59.15536,74.90514,0.0,8,0,19,10,2025,42
2025-10-19 09:00:00,43,0.0,4.5,0.6,190,800,190,1,0,1,HF,11.9,18.4,9.75,14.310417,73.68833,93.81026,59.15536,74.90514,8.0,9,0,19,10,2025,42
2025-10-19 10:00:00,142,0.0,4.5,0.6,190,800,190,1,0,1,HF,13.3,18.4,9.75,14.310417,67.919365,93.81026,59.15536,74.90514,56.0,10,0,19,10,2025,42
2025-10-19 11:00:00,152,0.0,4.5,0.6,190,800,190,1,0,1,HF,14.45,18.4,9.75,14.310417,64.77645,93.81026,59.15536,74.90514,73.0,11,0,19,10,2025,42
2025-10-19 12:00:00,106,0.0,4.5,0.6,190,800,190,1,0,1,HF,15.95,18.4,9.75,14.310417,61.687183,93.81026,59.15536,74.90514,127.0,12,0,19,10,2025,42
2025-10-19 13:00:00,89,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.3,18.4,9.75,14.310417,59.15536,93.81026,59.15536,74.90514,162.0,13,0,19,10,2025,42
2025-10-19 14:00:00,99,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.2,18.4,9.75,14.310417,64.09282,93.81026,59.15536,74.90514,217.0,14,0,19,10,2025,42
2025-10-19 15:00:00,108,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.35,18.4,9.75,14.310417,61.420795,93.81026,59.15536,74.90514,168.0,15,0,19,10,2025,42
2025-10-19 16:00:00,116,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.4,18.4,9.75,14.310417,61.025387,93.81026,59.15536,74.90514,116.0,16,0,19,10,2025,42
2025-10-19 17:00:00,70,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.05,18.4,9.75,14.310417,65.99606,93.81026,59.15536,74.90514,172.0,17,0,19,10,2025,42
2025-10-19 18:00:00,79,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.65,18.4,9.75,14.310417,66.78952,93.81026,59.15536,74.90514,28.0,18,0,19,10,2025,42
2025-10-19 19:00:00,46,0.0,4.5,0.6,190,800,190,1,0,1,HF,18.15,18.4,9.75,14.310417,61.374268,93.81026,59.15536,74.90514,39.0,19,0,19,10,2025,42
2025-10-19 20:00:00,2,0.0,4.5,0.6,190,800,190,1,0,1,HF,17.45,18.4,9.75,14.310417,73.19951,93.81026,59.15536,74.90514,0.0,20,0,19,10,2025,42
2025-10-19 21:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,16.1,18.4,9.75,14.310417,87.93537,93.81026,59.15536,74.90514,0.0,21,0,19,10,2025,42
2025-10-19 22:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,15.85,18.4,9.75,14.310417,91.10173,93.81026,59.15536,74.90514,0.0,22,0,19,10,2025,42
2025-10-19 23:00:00,0,0.0,4.5,0.6,190,800,190,1,0,1,HF,15.6,18.4,9.75,14.310417,91.67683,93.81026,59.15536,74.90514,0.0,23,0,19,10,2025,42
2025-10-20 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.55,17.9,13.7,15.056251,90.787384,98.71909,67.658005,89.010185,0.0,0,0,20,10,2025,43
2025-10-20 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.35,17.9,13.7,15.056251,92.257355,98.71909,67.658005,89.010185,0.0,1,0,20,10,2025,43
2025-10-20 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.75,17.9,13.7,15.056251,97.76622,98.71909,67.658005,89.010185,0.0,2,0,20,10,2025,43
2025-10-20 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.85,17.9,13.7,15.056251,98.71909,98.71909,67.658005,89.010185,0.0,3,0,20,10,2025,43
2025-10-20 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.85,17.9,13.7,15.056251,94.0434,98.71909,67.658005,89.010185,0.0,4,0,20,10,2025,43
2025-10-20 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.0,17.9,13.7,15.056251,96.80414,98.71909,67.658005,89.010185,0.0,5,0,20,10,2025,43
2025-10-20 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.0,17.9,13.7,15.056251,96.80414,98.71909,67.658005,89.010185,0.0,6,0,20,10,2025,43
2025-10-20 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.75,17.9,13.7,15.056251,97.11409,98.71909,67.658005,89.010185,0.0,7,0,20,10,2025,43
2025-10-20 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.1,17.9,13.7,15.056251,97.75506,98.71909,67.658005,89.010185,0.0,8,0,20,10,2025,43
2025-10-20 09:00:00,52,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.6,17.9,13.7,15.056251,92.51478,98.71909,67.658005,89.010185,5.0,9,0,20,10,2025,43
2025-10-20 10:00:00,267,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.65,17.9,13.7,15.056251,94.64728,98.71909,67.658005,89.010185,80.0,10,0,20,10,2025,43
2025-10-20 11:00:00,467,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.6,17.9,13.7,15.056251,90.13175,98.71909,67.658005,89.010185,96.0,11,0,20,10,2025,43
2025-10-20 12:00:00,324,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.65,17.9,13.7,15.056251,90.20789,98.71909,67.658005,89.010185,177.0,12,0,20,10,2025,43
2025-10-20 13:00:00,169,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.45,17.9,13.7,15.056251,74.40769,98.71909,67.658005,89.010185,365.0,13,0,20,10,2025,43
2025-10-20 14:00:00,127,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.1,17.9,13.7,15.056251,75.823814,98.71909,67.658005,89.010185,245.0,14,0,20,10,2025,43
2025-10-20 15:00:00,215,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.9,17.9,13.7,15.056251,71.85544,98.71909,67.658005,89.010185,380.0,15,0,20,10,2025,43
2025-10-20 16:00:00,247,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.55,17.9,13.7,15.056251,67.658005,98.71909,67.658005,89.010185,271.0,16,0,20,10,2025,43
2025-10-20 17:00:00,118,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.15,17.9,13.7,15.056251,83.64302,98.71909,67.658005,89.010185,135.0,17,0,20,10,2025,43
2025-10-20 18:00:00,99,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.1,17.9,13.7,15.056251,84.74215,98.71909,67.658005,89.010185,74.0,18,0,20,10,2025,43
2025-10-20 19:00:00,32,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.55,17.9,13.7,15.056251,86.08622,98.71909,67.658005,89.010185,22.0,19,0,20,10,2025,43
2025-10-20 20:00:00,3,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.35,17.9,13.7,15.056251,88.35882,98.71909,67.658005,89.010185,0.0,20,0,20,10,2025,43
2025-10-20 21:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.0,17.9,13.7,15.056251,90.08785,98.71909,67.658005,89.010185,0.0,21,0,20,10,2025,43
2025-10-20 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.8,17.9,13.7,15.056251,91.56456,98.71909,67.658005,89.010185,0.0,22,0,20,10,2025,43
2025-10-20 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.7,17.9,13.7,15.056251,92.46413,98.71909,67.658005,89.010185,0.0,23,0,20,10,2025,43
2025-10-21 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.7,16.95,13.3,14.818749,91.55825,98.0929,73.83559,89.10955,0.0,0,0,21,10,2025,43
2025-10-21 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.4,16.95,13.3,14.818749,92.44713,98.0929,73.83559,89.10955,0.0,1,0,21,10,2025,43
2025-10-21 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.3,16.95,13.3,14.818749,93.35787,98.0929,73.83559,89.10955,0.0,2,0,21,10,2025,43
2025-10-21 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.35,16.95,13.3,14.818749,93.97554,98.0929,73.83559,89.10955,0.0,3,0,21,10,2025,43
2025-10-21 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.55,16.95,13.3,14.818749,93.064606,98.0929,73.83559,89.10955,0.0,4,0,21,10,2025,43
2025-10-21 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.6,16.95,13.3,14.818749,93.3729,98.0929,73.83559,89.10955,0.0,5,0,21,10,2025,43
2025-10-21 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.6,16.95,13.3,14.818749,94.604515,98.0929,73.83559,89.10955,0.0,6,0,21,10,2025,43
2025-10-21 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.85,16.95,13.3,14.818749,93.99829,98.0929,73.83559,89.10955,0.0,7,0,21,10,2025,43
2025-10-21 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.6,16.95,13.3,14.818749,95.850426,98.0929,73.83559,89.10955,0.0,8,0,21,10,2025,43
2025-10-21 09:00:00,55,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.95,16.95,13.3,14.818749,95.23839,98.0929,73.83559,89.10955,6.0,9,0,21,10,2025,43
2025-10-21 10:00:00,234,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.4,16.95,13.3,14.818749,95.564735,98.0929,73.83559,89.10955,49.0,10,0,21,10,2025,43
2025-10-21 11:00:00,312,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.55,16.95,13.3,14.818749,88.4605,98.0929,73.83559,89.10955,178.0,11,0,21,10,2025,43
2025-10-21 12:00:00,245,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.55,16.95,13.3,14.818749,78.259285,98.0929,73.83559,89.10955,301.0,12,0,21,10,2025,43
2025-10-21 13:00:00,101,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.45,16.95,13.3,14.818749,76.97193,98.0929,73.83559,89.10955,167.0,13,0,21,10,2025,43
2025-10-21 14:00:00,122,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.55,16.95,13.3,14.818749,75.7341,98.0929,73.83559,89.10955,163.0,14,0,21,10,2025,43
2025-10-21 15:00:00,118,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.45,16.95,13.3,14.818749,76.21723,98.0929,73.83559,89.10955,158.0,15,0,21,10,2025,43
2025-10-21 16:00:00,154,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.45,16.95,13.3,14.818749,77.47871,98.0929,73.83559,89.10955,142.0,16,0,21,10,2025,43
2025-10-21 17:00:00,101,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.95,16.95,13.3,14.818749,73.83559,98.0929,73.83559,89.10955,248.0,17,0,21,10,2025,43
2025-10-21 18:00:00,93,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.7,16.95,13.3,14.818749,83.43364,98.0929,73.83559,89.10955,35.0,18,0,21,10,2025,43
2025-10-21 19:00:00,45,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.2,16.95,13.3,14.818749,87.56999,98.0929,73.83559,89.10955,17.0,19,0,21,10,2025,43
2025-10-21 20:00:00,2,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.45,16.95,13.3,14.818749,94.63918,98.0929,73.83559,89.10955,0.0,20,0,21,10,2025,43
2025-10-21 21:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.75,16.95,13.3,14.818749,97.450745,98.0929,73.83559,89.10955,0.0,21,0,21,10,2025,43
2025-10-21 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.85,16.95,13.3,14.818749,97.45268,98.0929,73.83559,89.10955,0.0,22,0,21,10,2025,43
2025-10-21 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.45,16.95,13.3,14.818749,98.0929,98.0929,73.83559,89.10955,0.0,23,0,21,10,2025,43
2025-10-22 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.25,19.5,13.05,16.3875,96.52289,99.3487,67.393135,89.12876,0.0,0,0,22,10,2025,43
2025-10-22 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.8,19.5,13.05,16.3875,97.451706,99.3487,67.393135,89.12876,0.0,1,0,22,10,2025,43
2025-10-22 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.05,19.5,13.05,16.3875,99.3487,99.3487,67.393135,89.12876,0.0,2,0,22,10,2025,43
2025-10-22 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.55,19.5,13.05,16.3875,99.028244,99.3487,67.393135,89.12876,0.0,3,0,22,10,2025,43
2025-10-22 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.0,19.5,13.05,16.3875,98.71067,99.3487,67.393135,89.12876,0.0,4,0,22,10,2025,43
2025-10-22 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.05,19.5,13.05,16.3875,98.711205,99.3487,67.393135,89.12876,0.0,5,0,22,10,2025,43
2025-10-22 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.95,19.5,13.05,16.3875,98.39004,99.3487,67.393135,89.12876,0.0,6,0,22,10,2025,43
2025-10-22 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.8,19.5,13.05,16.3875,96.510956,99.3487,67.393135,89.12876,0.0,7,0,22,10,2025,43
2025-10-22 08:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.75,19.5,13.05,16.3875,96.22648,99.3487,67.393135,89.12876,0.0,8,0,22,10,2025,43
2025-10-22 09:00:00,42,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.85,19.5,13.05,16.3875,94.39135,99.3487,67.393135,89.12876,4.0,9,0,22,10,2025,43
2025-10-22 10:00:00,136,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.1,19.5,13.05,16.3875,93.19596,99.3487,67.393135,89.12876,48.0,10,0,22,10,2025,43
2025-10-22 11:00:00,283,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.35,19.5,13.05,16.3875,88.32697,99.3487,67.393135,89.12876,203.0,11,0,22,10,2025,43
2025-10-22 12:00:00,129,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.1,19.5,13.05,16.3875,80.802414,99.3487,67.393135,89.12876,269.0,12,0,22,10,2025,43
2025-10-22 13:00:00,92,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.8,19.5,13.05,16.3875,73.19917,99.3487,67.393135,89.12876,359.0,13,0,22,10,2025,43
2025-10-22 14:00:00,84,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.85,19.5,13.05,16.3875,71.33021,99.3487,67.393135,89.12876,285.0,14,0,22,10,2025,43
2025-10-22 15:00:00,114,0.0,4.5,0.6,190,800,190,0,0,1,HF,18.95,19.5,13.05,16.3875,71.348785,99.3487,67.393135,89.12876,250.0,15,0,22,10,2025,43
2025-10-22 16:00:00,164,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.5,19.5,13.05,16.3875,67.393135,99.3487,67.393135,89.12876,379.0,16,0,22,10,2025,43
2025-10-22 17:00:00,97,0.0,4.5,0.6,190,800,190,0,0,1,HF,19.15,19.5,13.05,16.3875,69.10192,99.3487,67.393135,89.12876,187.0,17,0,22,10,2025,43
2025-10-22 18:00:00,58,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.3,19.5,13.05,16.3875,84.97976,99.3487,67.393135,89.12876,36.0,18,0,22,10,2025,43
2025-10-22 19:00:00,36,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.45,19.5,13.05,16.3875,94.71942,99.3487,67.393135,89.12876,10.0,19,0,22,10,2025,43
2025-10-22 20:00:00,2,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.7,19.5,13.05,16.3875,93.22634,99.3487,67.393135,89.12876,0.0,20,0,22,10,2025,43
2025-10-22 21:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.1,19.5,13.05,16.3875,92.65287,99.3487,67.393135,89.12876,0.0,21,0,22,10,2025,43
2025-10-22 22:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,17.2,19.5,13.05,16.3875,91.48195,99.3487,67.393135,89.12876,0.0,22,0,22,10,2025,43
2025-10-22 23:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.7,19.5,13.05,16.3875,92.03908,99.3487,67.393135,89.12876,0.0,23,0,22,10,2025,43
2025-10-23 00:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.4,16.4,10.1,12.70625,93.811134,96.227905,61.580414,79.169266,0.0,0,0,23,10,2025,43
2025-10-23 01:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,16.35,16.4,10.1,12.70625,93.8088,96.227905,61.580414,79.169266,0.0,1,0,23,10,2025,43
2025-10-23 02:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.8,16.4,10.1,12.70625,96.227905,96.227905,61.580414,79.169266,0.0,2,0,23,10,2025,43
2025-10-23 03:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,15.3,16.4,10.1,12.70625,92.55385,96.227905,61.580414,79.169266,0.0,3,0,23,10,2025,43
2025-10-23 04:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,14.65,16.4,10.1,12.70625,91.319664,96.227905,61.580414,79.169266,0.0,4,0,23,10,2025,43
2025-10-23 05:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,13.15,16.4,10.1,12.70625,89.13663,96.227905,61.580414,79.169266,0.0,5,0,23,10,2025,43
2025-10-23 06:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,11.75,16.4,10.1,12.70625,91.43394,96.227905,61.580414,79.169266,0.0,6,0,23,10,2025,43
2025-10-23 07:00:00,0,0.0,4.5,0.6,190,800,190,0,0,1,HF,11.65,16.4,10.1,12.70625,87.24299,96.227905,61.580414,79.169266,0.0,7,0,23,10,2025,43
